Repeat,VAR2,Point,CH1 Voltage,CH1 Current,CH1 Time,CH2 Voltage,CH2 Current,CH2 Time
1,1,1,-60.00000E+000,-3.42130E-009,35.34400E-003,20.00003E+000,135.94300E-009,35.34400E-003
1,1,2,-60.00000E+000,-2.87110E-009,94.33300E-003,18.00001E+000,170.55400E-009,94.33300E-003
1,1,3,-60.00000E+000,-2.44930E-009,190.40100E-003,15.99993E+000,108.44600E-009,190.40100E-003
1,1,4,-60.00000E+000,-2.04910E-009,247.28700E-003,13.99994E+000,-61.03700E-009,247.28700E-003
1,1,5,-60.00000E+000,-1.72180E-009,305.31700E-003,11.99995E+000,-133.30800E-009,305.31700E-003
1,1,6,-60.00000E+000,-1.42670E-009,362.92600E-003,10.00003E+000,-165.11800E-009,362.92600E-003
1,1,7,-60.00000E+000,-1.14550E-009,460.62500E-003,7.99999E+000,-104.94100E-009,460.62500E-003
1,1,8,-60.00000E+000,-914.20000E-012,516.91500E-003,6.00009E+000,82.18400E-009,516.91500E-003
1,1,9,-60.00000E+000,-508.60000E-012,604.66400E-003,3.99997E+000,-163.04500E-009,604.66400E-003
1,1,10,-60.00000E+000,374.60000E-012,664.75600E-003,1.99995E+000,-162.99500E-009,664.75600E-003
1,1,11,-60.00000E+000,438.50000E-012,760.28300E-003,115.10000E-006,-84.20700E-009,760.28300E-003
1,1,12,-60.00000E+000,1.28360E-009,817.38800E-003,-2.00005E+000,60.14900E-009,817.38800E-003
1,1,13,-60.00000E+000,-13.06710E-009,877.03600E-003,-3.99992E+000,69.90100E-009,877.03600E-003
1,1,14,-60.00000E+000,-151.30800E-009,940.16700E-003,-5.99997E+000,-99.05800E-009,940.16700E-003
1,1,15,-60.00000E+000,-486.75400E-009,978.79400E-003,-7.99989E+000,-33.49700E-009,978.79400E-003
1,1,16,-60.00000E+000,-1.03402E-006,1.01561E+000,-9.99995E+000,95.52600E-009,1.01561E+000
1,1,17,-60.00000E+000,-1.78968E-006,1.05268E+000,-12.00003E+000,75.75100E-009,1.05268E+000
1,1,18,-60.00000E+000,-2.73328E-006,1.10556E+000,-14.00005E+000,-216.59900E-009,1.10556E+000
1,1,19,-60.00000E+000,-3.86061E-006,1.14464E+000,-15.99999E+000,-285.88700E-009,1.14464E+000
1,1,20,-60.00000E+000,-5.17212E-006,1.15931E+000,-17.99999E+000,-223.69400E-009,1.15931E+000
1,1,21,-60.00000E+000,-6.64376E-006,1.17466E+000,-20.00002E+000,-81.22200E-009,1.17466E+000
1,1,22,-60.00000E+000,-8.24872E-006,1.19216E+000,-22.00010E+000,-147.44000E-009,1.19216E+000
1,1,23,-60.00000E+000,-9.96130E-006,1.20959E+000,-24.00010E+000,-323.10200E-009,1.20959E+000
1,1,24,-60.00000E+000,-11.73250E-006,1.23289E+000,-26.00010E+000,-269.35200E-009,1.23289E+000
1,1,25,-60.00000E+000,-13.61660E-006,1.24970E+000,-28.00010E+000,-478.91000E-009,1.24970E+000
1,1,26,-60.00000E+000,-15.56880E-006,1.26556E+000,-30.00010E+000,-744.40600E-009,1.26556E+000
1,1,27,-60.00000E+000,-17.57010E-006,1.28136E+000,-32.00000E+000,-823.98700E-009,1.28136E+000
1,1,28,-60.00000E+000,-19.60220E-006,1.29860E+000,-34.00000E+000,-822.52700E-009,1.29860E+000
1,1,29,-60.00000E+000,-21.68150E-006,1.31498E+000,-36.00000E+000,-788.34700E-009,1.31498E+000
1,1,30,-60.00000E+000,-23.79320E-006,1.33087E+000,-38.00000E+000,-982.66000E-009,1.33087E+000
