Repeat,VAR2,Point,CH1 Voltage,CH1 Current,CH1 Time,CH2 Voltage,CH2 Current,CH2 Time
1,1,1,-60.00000E+000,-2.42950E-009,35.36800E-003,20.00003E+000,-153.36600E-009,35.36800E-003
1,1,2,-60.00000E+000,-1.93790E-009,131.68200E-003,18.00012E+000,-26.38100E-009,131.68200E-003
1,1,3,-60.00000E+000,-1.54740E-009,187.83700E-003,16.00006E+000,137.53100E-009,187.83700E-003
1,1,4,-60.00000E+000,-1.24500E-009,247.07800E-003,14.00000E+000,158.89600E-009,247.07800E-003
1,1,5,-60.00000E+000,-1.04390E-009,341.62200E-003,11.99999E+000,26.24400E-009,341.62200E-003
1,1,6,-60.00000E+000,-718.90000E-012,398.58000E-003,9.99996E+000,-113.88600E-009,398.58000E-003
1,1,7,-60.00000E+000,-500.80000E-012,493.06000E-003,8.00005E+000,-100.45800E-009,493.06000E-003
1,1,8,-60.00000E+000,-218.10000E-012,550.20500E-003,6.00010E+000,50.10900E-009,550.20500E-003
1,1,9,-60.00000E+000,385.70000E-012,633.14200E-003,4.00006E+000,-101.98300E-009,633.14200E-003
1,1,10,-60.00000E+000,512.20000E-012,731.47900E-003,2.00007E+000,-12.19500E-009,731.47900E-003
1,1,11,-60.00000E+000,1.59810E-009,788.45200E-003,41.30000E-006,120.81700E-009,788.45200E-003
1,1,12,-60.00000E+000,-3.90080E-009,883.38800E-003,-1.99999E+000,103.25500E-009,883.38800E-003
1,1,13,-60.00000E+000,-78.44500E-009,912.95300E-003,-3.99993E+000,-121.44100E-009,912.95300E-003
1,1,14,-60.00000E+000,-436.92800E-009,953.11900E-003,-5.99992E+000,-149.76900E-009,953.11900E-003
1,1,15,-60.00000E+000,-1.07415E-006,978.10300E-003,-8.00007E+000,-271.22900E-009,978.10300E-003
1,1,16,-60.00000E+000,-2.00272E-006,993.31900E-003,-9.99996E+000,-344.85200E-009,993.31900E-003
1,1,17,-60.00000E+000,-3.20172E-006,1.01095E+000,-11.99998E+000,-322.62600E-009,1.01095E+000
1,1,18,-60.00000E+000,-4.63305E-006,1.02711E+000,-13.99998E+000,-328.66800E-009,1.02711E+000
1,1,19,-60.00000E+000,-6.27532E-006,1.04266E+000,-16.00010E+000,-610.65500E-009,1.04266E+000
1,1,20,-60.00000E+000,-8.10254E-006,1.05935E+000,-18.00001E+000,-985.55000E-009,1.05935E+000
1,1,21,-60.00000E+000,-9.98080E-006,1.11458E+000,-20.00000E+000,-1.21668E-006,1.11458E+000
1,1,22,-60.00000E+000,-12.16910E-006,1.12451E+000,-22.00000E+000,-1.26382E-006,1.12451E+000
1,1,23,-60.00000E+000,-14.43260E-006,1.13906E+000,-24.00000E+000,-1.87073E-006,1.13906E+000
1,1,24,-60.00000E+000,-16.84060E-006,1.15291E+000,-26.00000E+000,-2.21873E-006,1.15291E+000
1,1,25,-60.00000E+000,-19.33250E-006,1.16819E+000,-28.00000E+000,-2.42893E-006,1.16819E+000
1,1,26,-60.00000E+000,-21.91320E-006,1.18215E+000,-30.00000E+000,-3.01697E-006,1.18215E+000
1,1,27,-60.00000E+000,-24.51250E-006,1.20043E+000,-32.00000E+000,-3.60462E-006,1.20043E+000
1,1,28,-60.00000E+000,-27.19280E-006,1.21502E+000,-34.00000E+000,-4.26954E-006,1.21502E+000
1,1,29,-60.00000E+000,-29.88640E-006,1.22998E+000,-36.00000E+000,-4.68180E-006,1.22998E+000
1,1,30,-60.00000E+000,-32.58070E-006,1.24429E+000,-38.00000E+000,-5.30983E-006,1.24429E+000
1,1,31,-60.00000E+000,-35.23250E-006,1.25911E+000,-40.00000E+000,-6.25594E-006,1.25911E+000
1,1,32,-60.00000E+000,-37.80830E-006,1.27450E+000,-42.00000E+000,-7.01178E-006,1.27450E+000
1,1,33,-60.00000E+000,-40.30570E-006,1.28895E+000,-44.00000E+000,-7.58189E-006,1.28895E+000
1,1,34,-60.00000E+000,-42.84100E-006,1.29523E+000,-46.00000E+000,-8.81632E-006,1.29523E+000
1,1,35,-60.00000E+000,-45.08930E-006,1.30704E+000,-48.00000E+000,-9.33140E-006,1.30704E+000
1,1,36,-60.00000E+000,-47.33510E-006,1.31389E+000,-50.00000E+000,-10.61960E-006,1.31389E+000
