Repeat,VAR2,Point,CH1 Voltage,CH1 Current,CH1 Time,CH2 Voltage,CH2 Current,CH2 Time
1,1,1,-60.00000E+000,-942.00000E-012,34.26000E-003,19.99993E+000,-84.44600E-009,34.26000E-003
1,1,2,-60.00000E+000,-608.40000E-012,93.46900E-003,17.99996E+000,-111.48600E-009,93.46900E-003
1,1,3,-60.00000E+000,-454.10000E-012,150.71300E-003,16.00002E+000,-159.55600E-009,150.71300E-003
1,1,4,-60.00000E+000,-344.60000E-012,207.10700E-003,14.00006E+000,-51.00000E-009,207.10700E-003
1,1,5,-60.00000E+000,-255.60000E-012,263.95600E-003,12.00006E+000,94.58900E-009,263.95600E-003
1,1,6,-60.00000E+000,-138.10000E-012,320.67800E-003,9.99998E+000,162.97600E-009,320.67800E-003
1,1,7,-60.00000E+000,17.90000E-012,380.04100E-003,7.99994E+000,145.74400E-009,380.04100E-003
1,1,8,-60.00000E+000,47.10000E-012,475.36400E-003,5.99996E+000,-23.05900E-009,475.36400E-003
1,1,9,-60.00000E+000,455.90000E-012,531.51500E-003,3.99996E+000,-155.62600E-009,531.51500E-003
1,1,10,-60.00000E+000,512.00000E-012,623.01100E-003,2.00003E+000,113.23000E-009,623.01100E-003
1,1,11,-60.00000E+000,847.50000E-012,681.77500E-003,31.40000E-006,150.76700E-009,681.77500E-003
1,1,12,-60.00000E+000,-11.27880E-009,739.52900E-003,-2.00000E+000,136.85900E-009,739.52900E-003
1,1,13,-60.00000E+000,-152.52700E-009,782.19300E-003,-3.99994E+000,132.88400E-009,782.19300E-003
1,1,14,-60.00000E+000,-471.73100E-009,819.97600E-003,-6.00006E+000,151.65800E-009,819.97600E-003
1,1,15,-60.00000E+000,-978.46000E-009,845.17800E-003,-7.99997E+000,7.19900E-009,845.17800E-003
1,1,16,-60.00000E+000,-1.66036E-006,886.50900E-003,-9.99997E+000,-67.63400E-009,886.50900E-003
1,1,17,-60.00000E+000,-2.54963E-006,903.04200E-003,-12.00000E+000,63.07900E-009,903.04200E-003
1,1,18,-60.00000E+000,-3.58082E-006,937.44300E-003,-14.00008E+000,86.75400E-009,937.44300E-003
1,1,19,-60.00000E+000,-4.74021E-006,953.39400E-003,-16.00007E+000,-120.62200E-009,953.39400E-003
1,1,20,-60.00000E+000,-5.98268E-006,969.06800E-003,-18.00001E+000,-166.38000E-009,969.06800E-003
