Repeat,VAR2,Point,CH1 Voltage,CH1 Current,CH1 Time,CH2 Voltage,CH2 Current,CH2 Time
1,1,1,-60.00000E+000,-1.05200E-009,36.38400E-003,19.99997E+000,-62.28900E-009,36.38400E-003
1,1,2,-60.00000E+000,-590.50000E-012,94.65700E-003,17.99995E+000,-135.11800E-009,94.65700E-003
1,1,3,-60.00000E+000,-391.80000E-012,152.58700E-003,16.00002E+000,-168.16900E-009,152.58700E-003
1,1,4,-60.00000E+000,-282.10000E-012,246.99000E-003,14.00007E+000,56.36800E-009,246.99000E-003
1,1,5,-60.00000E+000,-119.20000E-012,303.78100E-003,12.00000E+000,165.32000E-009,303.78100E-003
1,1,6,-60.00000E+000,27.80000E-012,363.29600E-003,10.00000E+000,164.75900E-009,363.29600E-003
1,1,7,-60.00000E+000,97.70000E-012,457.48500E-003,7.99993E+000,-36.29800E-009,457.48500E-003
1,1,8,-60.00000E+000,397.10000E-012,514.00500E-003,6.00000E+000,-162.80000E-009,514.00500E-003
1,1,9,-60.00000E+000,485.70000E-012,605.83800E-003,4.00004E+000,110.34900E-009,605.83800E-003
1,1,10,-60.00000E+000,-856.50000E-012,701.40400E-003,1.99992E+000,128.68100E-009,701.40400E-003
1,1,11,-60.00000E+000,-56.94830E-009,759.65000E-003,-68.70000E-006,58.66200E-009,759.65000E-003
1,1,12,-60.00000E+000,-302.89600E-009,806.01900E-003,-1.99997E+000,106.56500E-009,806.01900E-003
1,1,13,-60.00000E+000,-815.69300E-009,842.81000E-003,-4.00007E+000,156.35200E-009,842.81000E-003
1,1,14,-60.00000E+000,-1.65801E-006,889.24300E-003,-5.99993E+000,-50.30300E-009,889.24300E-003
1,1,15,-60.00000E+000,-2.87011E-006,928.38100E-003,-7.99992E+000,-1.43900E-009,928.38100E-003
1,1,16,-60.00000E+000,-4.40085E-006,963.02400E-003,-10.00003E+000,157.86800E-009,963.02400E-003
1,1,17,-60.00000E+000,-6.21304E-006,978.95000E-003,-12.00006E+000,3.49200E-009,978.95000E-003
1,1,18,-60.00000E+000,-8.18564E-006,995.17800E-003,-14.00005E+000,-158.99400E-009,995.17800E-003
1,1,19,-60.00000E+000,-10.17112E-006,1.03175E+000,-15.99992E+000,-144.46200E-009,1.03175E+000
1,1,20,-60.00000E+000,-12.25500E-006,1.05357E+000,-18.00001E+000,-180.17900E-009,1.05357E+000
1,1,21,-60.00000E+000,-14.24630E-006,1.10753E+000,-19.99993E+000,50.15500E-009,1.10753E+000
1,1,22,-60.00000E+000,-16.31740E-006,1.14745E+000,-22.00000E+000,51.72700E-009,1.14745E+000
1,1,23,-60.00000E+000,-18.38730E-006,1.18319E+000,-24.00000E+000,154.99200E-009,1.18319E+000
1,1,24,-60.00000E+000,-20.40600E-006,1.22761E+000,-25.99990E+000,45.79300E-009,1.22761E+000
1,1,25,-60.00000E+000,-22.52040E-006,1.24490E+000,-28.00000E+000,138.91200E-009,1.24490E+000
1,1,26,-60.00000E+000,-24.46120E-006,1.28351E+000,-30.00000E+000,153.47100E-009,1.28351E+000
1,1,27,-60.00000E+000,-26.36820E-006,1.32055E+000,-32.00010E+000,67.10000E-009,1.32055E+000
1,1,28,-60.00000E+000,-28.32910E-006,1.33603E+000,-34.00010E+000,-143.26900E-009,1.33603E+000
1,1,29,-60.00000E+000,-30.05010E-006,1.37026E+000,-36.00000E+000,-89.84300E-009,1.37026E+000
1,1,30,-60.00000E+000,-31.82820E-006,1.38621E+000,-38.00000E+000,93.54300E-009,1.38621E+000
1,1,31,-60.00000E+000,-33.32600E-006,1.42226E+000,-40.00010E+000,115.97700E-009,1.42226E+000
1,1,32,-60.00000E+000,-34.91400E-006,1.43803E+000,-42.00010E+000,-74.97700E-009,1.43803E+000
1,1,33,-60.00000E+000,-36.38160E-006,1.45366E+000,-44.00000E+000,-200.72000E-009,1.45366E+000
1,1,34,-60.00000E+000,-37.53820E-006,1.49122E+000,-46.00000E+000,-140.63300E-009,1.49122E+000
1,1,35,-60.00000E+000,-38.84760E-006,1.50775E+000,-48.00000E+000,24.14900E-009,1.50775E+000
1,1,36,-60.00000E+000,-39.85400E-006,1.54391E+000,-50.00000E+000,131.08500E-009,1.54391E+000
1,1,37,-60.00000E+000,-40.64180E-006,1.60958E+000,-52.00010E+000,-66.72600E-009,1.60958E+000
1,1,38,-60.00000E+000,-41.58660E-006,1.65007E+000,-54.00000E+000,-97.02200E-009,1.65007E+000
1,1,39,-60.00000E+000,-42.45060E-006,1.69074E+000,-55.99990E+000,-132.70500E-009,1.69074E+000
1,1,40,-60.00000E+000,-43.44360E-006,1.70788E+000,-58.00000E+000,3.02500E-009,1.70788E+000
1,1,41,-60.00000E+000,-44.10970E-006,1.74627E+000,-60.00000E+000,57.26700E-009,1.74627E+000
1,1,42,-60.00000E+000,-44.06040E-006,1.75251E+000,-60.00000E+000,-208.42300E-009,1.75251E+000
1,1,43,-60.00000E+000,-42.79970E-006,1.79055E+000,-58.00000E+000,-124.99800E-009,1.79055E+000
1,1,44,-60.00000E+000,-41.59840E-006,1.80683E+000,-56.00000E+000,58.89500E-009,1.80683E+000
1,1,45,-60.00000E+000,-40.39970E-006,1.84299E+000,-54.00000E+000,90.67500E-009,1.84299E+000
1,1,46,-60.00000E+000,-39.13120E-006,1.86038E+000,-52.00010E+000,13.79800E-009,1.86038E+000
1,1,47,-60.00000E+000,-37.83690E-006,1.87793E+000,-50.00000E+000,-99.85400E-009,1.87793E+000
1,1,48,-60.00000E+000,-36.48880E-006,1.89479E+000,-48.00000E+000,-198.45700E-009,1.89479E+000
1,1,49,-60.00000E+000,-35.14010E-006,1.93143E+000,-46.00000E+000,-135.88400E-009,1.93143E+000
1,1,50,-60.00000E+000,-33.58360E-006,1.94124E+000,-44.00000E+000,81.78000E-009,1.94124E+000
1,1,51,-60.00000E+000,-32.04160E-006,1.95797E+000,-42.00000E+000,-87.54700E-009,1.95797E+000
1,1,52,-60.00000E+000,-30.39630E-006,1.97461E+000,-40.00000E+000,-187.33700E-009,1.97461E+000
1,1,53,-60.00000E+000,-28.75130E-006,2.01214E+000,-38.00000E+000,-140.72100E-009,2.01214E+000
1,1,54,-60.00000E+000,-26.90060E-006,2.02848E+000,-35.99990E+000,27.06500E-009,2.02848E+000
1,1,55,-60.00000E+000,-24.98570E-006,2.04343E+000,-34.00010E+000,132.52200E-009,2.04343E+000
1,1,56,-60.00000E+000,-23.02490E-006,2.05972E+000,-32.00010E+000,6.43900E-009,2.05972E+000
1,1,57,-60.00000E+000,-21.11770E-006,2.10996E+000,-30.00000E+000,-38.50900E-009,2.10996E+000
1,1,58,-60.00000E+000,-19.01910E-006,2.12586E+000,-28.00000E+000,135.56400E-009,2.12586E+000
1,1,59,-60.00000E+000,-16.99090E-006,2.16239E+000,-26.00010E+000,114.38200E-009,2.16239E+000
1,1,60,-60.00000E+000,-14.88340E-006,2.17859E+000,-24.00010E+000,-50.09700E-009,2.17859E+000
1,1,61,-60.00000E+000,-12.82870E-006,2.19730E+000,-22.00010E+000,-108.38300E-009,2.19730E+000
1,1,62,-60.00000E+000,-10.80250E-006,2.21302E+000,-19.99999E+000,-148.62300E-009,2.21302E+000
1,1,63,-60.00000E+000,-8.85650E-006,2.22874E+000,-17.99993E+000,41.48000E-009,2.22874E+000
1,1,64,-60.00000E+000,-7.03413E-006,2.24826E+000,-15.99999E+000,63.48800E-009,2.24826E+000
1,1,65,-60.00000E+000,-5.31574E-006,2.26421E+000,-14.00003E+000,181.93400E-009,2.26421E+000
1,1,66,-60.00000E+000,-3.81317E-006,2.30093E+000,-12.00005E+000,67.06400E-009,2.30093E+000
