Repeat,VAR2,Point,CH1 Voltage,CH1 Current,CH1 Time,CH2 Voltage,CH2 Current,CH2 Time
1,1,1,-60.00000E+000,-653.90000E-012,74.96300E-003,20.00012E+000,-5.80300E-009,74.96300E-003
1,1,2,-60.00000E+000,-632.30000E-012,109.52700E-003,17.99997E+000,163.07100E-009,109.52700E-003
1,1,3,-60.00000E+000,-613.70000E-012,141.75300E-003,15.99995E+000,-122.69200E-009,141.75300E-003
1,1,4,-60.00000E+000,-596.90000E-012,174.28600E-003,14.00007E+000,25.09800E-009,174.28600E-003
1,1,5,-60.00000E+000,-573.30000E-012,244.81600E-003,11.99988E+000,2.87500E-009,244.81600E-003
1,1,6,-60.00000E+000,-551.70000E-012,313.90800E-003,10.00005E+000,39.72400E-009,313.90800E-003
1,1,7,-60.00000E+000,-538.50000E-012,345.17200E-003,7.99995E+000,25.47000E-009,345.17200E-003
1,1,8,-60.00000E+000,-521.50000E-012,415.54200E-003,6.00004E+000,-44.53800E-009,415.54200E-003
1,1,9,-60.00000E+000,-500.50000E-012,485.16700E-003,4.00003E+000,26.27600E-009,485.16700E-003
1,1,10,-60.00000E+000,-485.10000E-012,555.63400E-003,2.00006E+000,-51.41400E-009,555.63400E-003
1,1,11,-60.00000E+000,-468.30000E-012,640.41400E-003,-22.70000E-006,-155.68100E-009,640.41400E-003
1,1,12,-60.00000E+000,-463.10000E-012,671.88400E-003,-1.99996E+000,107.30500E-009,671.88400E-003
1,1,13,-60.00000E+000,-454.10000E-012,703.59300E-003,-4.00006E+000,-49.02300E-009,703.59300E-003
1,1,14,-60.00000E+000,-441.40000E-012,775.42700E-003,-5.99996E+000,-50.30200E-009,775.42700E-003
1,1,15,-60.00000E+000,-1.13470E-009,845.39200E-003,-8.00006E+000,10.40300E-009,845.39200E-003
1,1,16,-60.00000E+000,-8.17660E-009,876.52700E-003,-9.99998E+000,-296.80800E-009,876.52700E-003
1,1,17,-60.00000E+000,-29.04860E-009,909.29200E-003,-11.99998E+000,-54.39900E-009,909.29200E-003
1,1,18,-60.00000E+000,-56.92270E-009,942.71900E-003,-14.00012E+000,-229.84300E-009,942.71900E-003
1,1,19,-60.00000E+000,-88.67770E-009,976.47200E-003,-15.99999E+000,-223.63400E-009,976.47200E-003
1,1,20,-60.00000E+000,-126.68000E-009,1.01499E+000,-17.99987E+000,-102.93200E-009,1.01499E+000
1,1,21,-60.00000E+000,-168.91000E-009,1.04982E+000,-20.00000E+000,110.60800E-009,1.04982E+000
1,1,22,-60.00000E+000,-218.98200E-009,1.06433E+000,-22.00010E+000,-121.59300E-009,1.06433E+000
1,1,23,-60.00000E+000,-283.46800E-009,1.08000E+000,-24.00000E+000,-278.38100E-009,1.08000E+000
1,1,24,-60.00000E+000,-363.36300E-009,1.09603E+000,-25.99990E+000,-226.79300E-009,1.09603E+000
1,1,25,-60.00000E+000,-445.93600E-009,1.16900E+000,-28.00010E+000,-23.51600E-009,1.16900E+000
1,1,26,-60.00000E+000,-588.19600E-009,1.18388E+000,-30.00010E+000,-188.67400E-009,1.18388E+000
1,1,27,-60.00000E+000,-758.41700E-009,1.20034E+000,-32.00010E+000,-327.09500E-009,1.20034E+000
1,1,28,-60.00000E+000,-941.10500E-009,1.21656E+000,-34.00000E+000,-330.17400E-009,1.21656E+000
1,1,29,-60.00000E+000,-1.13182E-006,1.24437E+000,-36.00010E+000,-213.37300E-009,1.24437E+000
1,1,30,-60.00000E+000,-1.39041E-006,1.26081E+000,-38.00010E+000,-405.35900E-009,1.26081E+000
1,1,31,-60.00000E+000,-1.64159E-006,1.27687E+000,-40.00000E+000,-430.62600E-009,1.27687E+000
1,1,32,-60.00000E+000,-1.90256E-006,1.29293E+000,-42.00000E+000,-284.72400E-009,1.29293E+000
1,1,33,-60.00000E+000,-2.13845E-006,1.30812E+000,-44.00010E+000,-238.80400E-009,1.30812E+000
1,1,34,-60.00000E+000,-2.36239E-006,1.32520E+000,-46.00010E+000,-368.97400E-009,1.32520E+000
1,1,35,-60.00000E+000,-2.58707E-006,1.34006E+000,-48.00010E+000,-641.96100E-009,1.34006E+000
1,1,36,-60.00000E+000,-2.75098E-006,1.35731E+000,-50.00000E+000,-655.70900E-009,1.35731E+000
1,1,37,-60.00000E+000,-2.91503E-006,1.37372E+000,-52.00000E+000,-557.90800E-009,1.37372E+000
1,1,38,-60.00000E+000,-3.04710E-006,1.39021E+000,-54.00000E+000,-477.51900E-009,1.39021E+000
1,1,39,-60.00000E+000,-3.17494E-006,1.40707E+000,-56.00010E+000,-531.65500E-009,1.40707E+000
1,1,40,-60.00000E+000,-3.25907E-006,1.42305E+000,-58.00010E+000,-772.74000E-009,1.42305E+000
1,1,41,-60.00000E+000,-3.32592E-006,1.43903E+000,-60.00010E+000,-931.43900E-009,1.43903E+000
1,1,42,-60.00000E+000,-3.17900E-006,1.44636E+000,-60.00010E+000,-681.22300E-009,1.44636E+000
1,1,43,-60.00000E+000,-2.82165E-006,1.46242E+000,-58.00010E+000,-756.35900E-009,1.46242E+000
1,1,44,-60.00000E+000,-2.53055E-006,1.48026E+000,-56.00000E+000,-747.55400E-009,1.48026E+000
1,1,45,-60.00000E+000,-2.19812E-006,1.49679E+000,-53.99990E+000,-699.25900E-009,1.49679E+000
1,1,46,-60.00000E+000,-1.89229E-006,1.51337E+000,-52.00000E+000,-499.87300E-009,1.51337E+000
1,1,47,-60.00000E+000,-1.65475E-006,1.53028E+000,-50.00000E+000,-337.90700E-009,1.53028E+000
1,1,48,-60.00000E+000,-1.47732E-006,1.54837E+000,-48.00000E+000,-275.67400E-009,1.54837E+000
1,1,49,-60.00000E+000,-1.24272E-006,1.56418E+000,-46.00010E+000,-368.37500E-009,1.56418E+000
1,1,50,-60.00000E+000,-1.05108E-006,1.58034E+000,-44.00010E+000,-483.34900E-009,1.58034E+000
1,1,51,-60.00000E+000,-891.39000E-009,1.59802E+000,-42.00000E+000,-455.86400E-009,1.59802E+000
1,1,52,-60.00000E+000,-726.18400E-009,1.65242E+000,-40.00000E+000,-227.10600E-009,1.65242E+000
1,1,53,-60.00000E+000,-607.18600E-009,1.66681E+000,-38.00010E+000,-84.62800E-009,1.66681E+000
1,1,54,-60.00000E+000,-518.60500E-009,1.68218E+000,-36.00010E+000,-250.17200E-009,1.68218E+000
1,1,55,-60.00000E+000,-442.43800E-009,1.69779E+000,-34.00000E+000,-287.97900E-009,1.69779E+000
1,1,56,-60.00000E+000,-376.53900E-009,1.73946E+000,-32.00000E+000,-308.20200E-009,1.73946E+000
1,1,57,-60.00000E+000,-317.58900E-009,1.77957E+000,-30.00000E+000,-281.09900E-009,1.77957E+000
1,1,58,-60.00000E+000,-263.37100E-009,1.82064E+000,-28.00010E+000,-220.53500E-009,1.82064E+000
1,1,59,-60.00000E+000,-215.91600E-009,1.83800E+000,-26.00000E+000,-191.72300E-009,1.83800E+000
1,1,60,-60.00000E+000,-173.10800E-009,1.85440E+000,-23.99990E+000,-37.36600E-009,1.85440E+000
1,1,61,-60.00000E+000,-134.90200E-009,1.86958E+000,-22.00000E+000,197.97400E-009,1.86958E+000
1,1,62,-60.00000E+000,-100.32800E-009,1.88729E+000,-19.99997E+000,185.26400E-009,1.88729E+000
1,1,63,-60.00000E+000,-69.75800E-009,1.92468E+000,-18.00007E+000,43.76100E-009,1.92468E+000
1,1,64,-60.00000E+000,-48.92570E-009,1.95366E+000,-15.99991E+000,13.63000E-009,1.95366E+000
1,1,65,-60.00010E+000,-35.96230E-009,1.98580E+000,-14.00001E+000,212.30400E-009,1.98580E+000
1,1,66,-60.00000E+000,-23.09550E-009,2.03075E+000,-12.00000E+000,171.83000E-009,2.03075E+000
1,1,67,-60.00000E+000,-15.11480E-009,2.09691E+000,-9.99998E+000,-107.16400E-009,2.09691E+000
1,1,68,-60.00000E+000,-12.26350E-009,2.16002E+000,-8.00006E+000,-109.11500E-009,2.16002E+000
