Repeat,VAR2,Point,CH1 Voltage,CH1 Current,CH1 Time,CH2 Voltage,CH2 Current,CH2 Time
1,1,1,-60.00000E+000,-1.09660E-009,74.86300E-003,19.99994E+000,110.34600E-009,74.86300E-003
1,1,2,-60.00000E+000,-759.60000E-012,131.16500E-003,17.99988E+000,-87.90900E-009,131.16500E-003
1,1,3,-60.00000E+000,-567.40000E-012,188.42800E-003,16.00001E+000,-166.98900E-009,188.42800E-003
1,1,4,-60.00000E+000,-330.80000E-012,282.56800E-003,14.00006E+000,16.54600E-009,282.56800E-003
1,1,5,-60.00000E+000,-317.20000E-012,339.47800E-003,12.00004E+000,147.18100E-009,339.47800E-003
1,1,6,-60.00000E+000,-194.60000E-012,398.79200E-003,10.00004E+000,166.29700E-009,398.79200E-003
1,1,7,-60.00000E+000,-198.70000E-012,492.61700E-003,7.99994E+000,-11.76900E-009,492.61700E-003
1,1,8,-60.00000E+000,20.00000E-012,548.60400E-003,6.00001E+000,-170.40500E-009,548.60400E-003
1,1,9,-60.00000E+000,163.90000E-012,641.05900E-003,4.00012E+000,87.27700E-009,641.05900E-003
1,1,10,-60.00000E+000,759.90000E-012,699.64300E-003,2.00008E+000,131.94900E-009,699.64300E-003
1,1,11,-60.00000E+000,990.80000E-012,761.00100E-003,111.50000E-006,87.09600E-009,761.00100E-003
1,1,12,-60.00000E+000,-26.14410E-009,821.44200E-003,-1.99990E+000,53.03700E-009,821.44200E-003
1,1,13,-60.00000E+000,-209.14500E-009,884.27700E-003,-3.99988E+000,-83.93800E-009,884.27700E-003
1,1,14,-60.00000E+000,-717.39900E-009,890.40200E-003,-6.00006E+000,-171.37000E-009,890.40200E-003
1,1,15,-60.00000E+000,-1.58202E-006,934.53400E-003,-8.00011E+000,79.64000E-009,934.53400E-003
1,1,16,-60.00000E+000,-2.82272E-006,950.81600E-003,-10.00002E+000,-139.06600E-009,950.81600E-003
1,1,17,-60.00000E+000,-4.34505E-006,956.97700E-003,-12.00012E+000,-78.07000E-009,956.97700E-003
1,1,18,-60.00000E+000,-6.14834E-006,973.36900E-003,-14.00016E+000,3.94200E-009,973.36900E-003
1,1,19,-60.00000E+000,-8.08621E-006,989.95800E-003,-16.00004E+000,-143.17300E-009,989.95800E-003
1,1,20,-60.00000E+000,-10.08299E-006,1.02649E+000,-18.00001E+000,-158.00100E-009,1.02649E+000
1,1,21,-60.00000E+000,-12.22090E-006,1.04810E+000,-20.00000E+000,-178.01400E-009,1.04810E+000
1,1,22,-60.00000E+000,-14.45340E-006,1.06469E+000,-22.00000E+000,-123.98500E-009,1.06469E+000
1,1,23,-60.00000E+000,-16.70660E-006,1.08197E+000,-23.99990E+000,24.67900E-009,1.08197E+000
1,1,24,-60.00000E+000,-18.98440E-006,1.09787E+000,-26.00000E+000,159.25700E-009,1.09787E+000
1,1,25,-60.00000E+000,-21.08150E-006,1.15056E+000,-28.00010E+000,-105.79300E-009,1.15056E+000
1,1,26,-60.00000E+000,-23.30460E-006,1.18480E+000,-30.00000E+000,-114.17600E-009,1.18480E+000
1,1,27,-60.00000E+000,-25.61280E-006,1.20076E+000,-32.00000E+000,88.67000E-009,1.20076E+000
1,1,28,-60.00000E+000,-27.88680E-006,1.21673E+000,-34.00010E+000,148.47600E-009,1.21673E+000
1,1,29,-60.00000E+000,-30.16660E-006,1.22682E+000,-36.00000E+000,-182.50000E-009,1.22682E+000
1,1,30,-60.00000E+000,-32.32800E-006,1.24230E+000,-38.00000E+000,10.25900E-009,1.24230E+000
1,1,31,-60.00000E+000,-34.41050E-006,1.25916E+000,-40.00000E+000,142.83800E-009,1.25916E+000
1,1,32,-60.00000E+000,-36.23880E-006,1.29654E+000,-42.00000E+000,142.51100E-009,1.29654E+000
1,1,33,-60.00000E+000,-38.19680E-006,1.31294E+000,-44.00010E+000,13.16000E-009,1.31294E+000
1,1,34,-60.00000E+000,-40.02000E-006,1.33115E+000,-46.00010E+000,-70.51800E-009,1.33115E+000
1,1,35,-60.00000E+000,-41.75720E-006,1.34751E+000,-48.00000E+000,-187.06500E-009,1.34751E+000
1,1,36,-60.00000E+000,-43.18050E-006,1.38477E+000,-50.00000E+000,-121.08000E-009,1.38477E+000
1,1,37,-60.00000E+000,-44.75600E-006,1.40100E+000,-51.99990E+000,67.76500E-009,1.40100E+000
1,1,38,-60.00000E+000,-46.20780E-006,1.41738E+000,-54.00000E+000,163.65900E-009,1.41738E+000
1,1,39,-60.00000E+000,-47.56220E-006,1.43328E+000,-56.00010E+000,22.67500E-009,1.43328E+000
1,1,40,-60.00000E+000,-48.79280E-006,1.45115E+000,-58.00000E+000,-75.20700E-009,1.45115E+000
1,1,41,-60.00000E+000,-49.95600E-006,1.46773E+000,-60.00000E+000,-187.99700E-009,1.46773E+000
1,1,42,-60.00000E+000,-49.64500E-006,1.49574E+000,-60.00010E+000,127.84700E-009,1.49574E+000
1,1,43,-60.00000E+000,-48.13830E-006,1.51237E+000,-58.00010E+000,-26.25900E-009,1.51237E+000
1,1,44,-60.00000E+000,-46.62270E-006,1.52763E+000,-56.00010E+000,-185.74200E-009,1.52763E+000
1,1,45,-60.00000E+000,-45.05290E-006,1.56523E+000,-54.00000E+000,-133.87700E-009,1.56523E+000
1,1,46,-60.00000E+000,-43.40090E-006,1.58176E+000,-52.00000E+000,31.17900E-009,1.58176E+000
1,1,47,-60.00000E+000,-41.69670E-006,1.59756E+000,-50.00000E+000,166.00100E-009,1.59756E+000
1,1,48,-60.00000E+000,-39.97290E-006,1.64864E+000,-48.00010E+000,-170.37300E-009,1.64864E+000
1,1,49,-60.00000E+000,-38.07450E-006,1.66308E+000,-46.00000E+000,-31.65400E-009,1.66308E+000
1,1,50,-60.00000E+000,-36.12560E-006,1.67759E+000,-44.00000E+000,165.88700E-009,1.67759E+000
