Repeat,VAR2,Point,CH1 Voltage,CH1 Current,CH1 Time,CH2 Voltage,CH2 Current,CH2 Time
1,1,1,-60.00000E+000,-1.28910E-009,36.53700E-003,20.00006E+000,12.62800E-009,36.53700E-003
1,1,2,-60.00000E+000,-971.60000E-012,96.43700E-003,18.00007E+000,15.62000E-009,96.43700E-003
1,1,3,-60.00000E+000,-725.00000E-012,154.61500E-003,16.00006E+000,99.68300E-009,154.61500E-003
1,1,4,-60.00000E+000,-587.30000E-012,248.56800E-003,13.99993E+000,102.42400E-009,248.56800E-003
1,1,5,-60.00000E+000,-370.00000E-012,304.33100E-003,11.99996E+000,-104.47400E-009,304.33100E-003
1,1,6,-60.00000E+000,-229.60000E-012,362.31200E-003,9.99999E+000,-158.24500E-009,362.31200E-003
1,1,7,-60.00000E+000,-99.00000E-012,420.68900E-003,8.00006E+000,-148.42600E-009,420.68900E-003
1,1,8,-60.00000E+000,-21.90000E-012,516.16600E-003,6.00007E+000,16.01100E-009,516.16600E-003
1,1,9,-60.00000E+000,376.30000E-012,604.78600E-003,3.99993E+000,-78.15000E-009,604.78600E-003
1,1,10,-60.00000E+000,1.13160E-009,661.88700E-003,2.00000E+000,-161.02800E-009,661.88700E-003
1,1,11,-60.00000E+000,1.54410E-009,721.45200E-003,-36.40000E-006,-165.52800E-009,721.45200E-003
1,1,12,-60.00000E+000,1.81280E-009,780.57200E-003,-1.99994E+000,-156.08800E-009,780.57200E-003
1,1,13,-60.00000E+000,4.84400E-009,811.42200E-003,-4.00000E+000,137.09000E-009,811.42200E-003
1,1,14,-60.00000E+000,-163.05200E-009,848.66500E-003,-6.00003E+000,73.50500E-009,848.66500E-003
1,1,15,-60.00000E+000,-609.31500E-009,864.57500E-003,-8.00005E+000,-148.22300E-009,864.57500E-003
1,1,16,-60.00000E+000,-1.36988E-006,915.76600E-003,-9.99994E+000,13.55900E-009,915.76600E-003
1,1,17,-60.00000E+000,-2.38561E-006,955.27700E-003,-11.99994E+000,39.59000E-009,955.27700E-003
1,1,18,-60.00000E+000,-3.62503E-006,995.38500E-003,-13.99995E+000,34.55500E-009,995.38500E-003
1,1,19,-60.00000E+000,-5.05635E-006,1.03524E+000,-15.99993E+000,41.82800E-009,1.03524E+000
1,1,20,-60.00000E+000,-6.60340E-006,1.10628E+000,-18.00011E+000,6.46500E-009,1.10628E+000
1,1,21,-60.00000E+000,-8.38233E-006,1.12140E+000,-20.00000E+000,-185.56400E-009,1.12140E+000
1,1,22,-60.00000E+000,-10.23715E-006,1.15655E+000,-22.00000E+000,-25.77600E-009,1.15655E+000
1,1,23,-60.00000E+000,-12.14520E-006,1.19727E+000,-24.00000E+000,-57.45800E-009,1.19727E+000
1,1,24,-60.00000E+000,-14.22000E-006,1.21272E+000,-26.00000E+000,121.67500E-009,1.21272E+000
1,1,25,-60.00000E+000,-16.25300E-006,1.24922E+000,-28.00010E+000,133.69200E-009,1.24922E+000
1,1,26,-60.00000E+000,-18.42440E-006,1.26468E+000,-30.00000E+000,-67.68000E-009,1.26468E+000
1,1,27,-60.00000E+000,-20.60070E-006,1.28232E+000,-32.00010E+000,-152.75700E-009,1.28232E+000
