Repeat,VAR2,Point,CH1 Voltage,CH1 Current,CH1 Time,CH2 Voltage,CH2 Current,CH2 Time
1,1,1,-60.00000E+000,-839.90000E-012,77.25800E-003,39.99990E+000,-4.81100E-009,77.25800E-003
1,1,2,-60.00000E+000,-759.30000E-012,177.13800E-003,38.00000E+000,-6.04100E-009,177.13800E-003
1,1,3,-60.00000E+000,-638.80000E-012,237.17500E-003,35.99990E+000,-5.19100E-009,237.17500E-003
1,1,4,-60.00010E+000,-740.00000E-012,337.14100E-003,33.99990E+000,-5.24800E-009,337.14100E-003
1,1,5,-60.00000E+000,-522.10000E-012,396.06800E-003,31.99990E+000,-27.97200E-009,396.06800E-003
1,1,6,-60.00000E+000,-487.70000E-012,456.90700E-003,29.99990E+000,-7.76500E-009,456.90700E-003
1,1,7,-60.00000E+000,-568.40000E-012,557.79800E-003,27.99990E+000,12.16700E-009,557.79800E-003
1,1,8,-60.00000E+000,-498.00000E-012,686.20800E-003,26.00000E+000,21.12800E-009,686.20800E-003
1,1,9,-60.00000E+000,-382.30000E-012,787.47400E-003,24.00000E+000,-6.30800E-009,787.47400E-003
1,1,10,-60.00000E+000,-337.90000E-012,843.13600E-003,22.00000E+000,110.58800E-009,843.13600E-003
1,1,11,-60.00000E+000,-368.30000E-012,938.37300E-003,19.99994E+000,40.69600E-009,938.37300E-003
1,1,12,-60.00000E+000,-284.00000E-012,996.02200E-003,17.99997E+000,-19.66800E-009,996.02200E-003
1,1,13,-60.00000E+000,-256.70000E-012,1.05259E+000,16.00003E+000,-103.35800E-009,1.05259E+000
1,1,14,-60.00000E+000,-324.00000E-012,1.14443E+000,14.00005E+000,79.09200E-009,1.14443E+000
1,1,15,-60.00000E+000,-358.10000E-012,1.23927E+000,11.99998E+000,89.91800E-009,1.23927E+000
1,1,16,-60.00000E+000,-210.80000E-012,1.29507E+000,9.99994E+000,-47.01500E-009,1.29507E+000
1,1,17,-60.00000E+000,-279.70000E-012,1.39231E+000,8.00003E+000,-102.06400E-009,1.39231E+000
1,1,18,-60.00000E+000,-103.20000E-012,1.48579E+000,6.00002E+000,19.11000E-009,1.48579E+000
1,1,19,-60.00000E+000,-218.70000E-012,1.54337E+000,4.00002E+000,103.48200E-009,1.54337E+000
1,1,20,-60.00000E+000,-9.99610E-009,1.66919E+000,2.00002E+000,-94.22100E-009,1.66919E+000
1,1,21,-60.00000E+000,-48.28000E-009,1.72507E+000,59.80000E-006,23.55100E-009,1.72507E+000
1,1,22,-60.00000E+000,-137.93400E-009,1.79574E+000,-2.00003E+000,-37.83300E-009,1.79574E+000
1,1,23,-60.00000E+000,-291.51100E-009,1.81241E+000,-3.99999E+000,-181.84600E-009,1.81241E+000
1,1,24,-60.00000E+000,-525.56400E-009,1.82684E+000,-5.99997E+000,-136.91200E-009,1.82684E+000
1,1,25,-60.00000E+000,-865.82100E-009,1.87470E+000,-8.00005E+000,-69.47400E-009,1.87470E+000
1,1,26,-60.00000E+000,-1.31109E-006,1.93607E+000,-10.00003E+000,-13.14200E-009,1.93607E+000
1,1,27,-60.00000E+000,-1.85057E-006,1.95058E+000,-12.00001E+000,-162.47000E-009,1.95058E+000
1,1,28,-60.00000E+000,-2.54170E-006,1.99654E+000,-14.00004E+000,-5.71900E-009,1.99654E+000
1,1,29,-60.00000E+000,-3.34693E-006,2.01141E+000,-16.00002E+000,-143.40400E-009,2.01141E+000
1,1,30,-60.00000E+000,-4.32149E-006,2.05608E+000,-18.00005E+000,-12.17600E-009,2.05608E+000
1,1,31,-60.00000E+000,-5.44234E-006,2.07279E+000,-20.00002E+000,-125.66400E-009,2.07279E+000
1,1,32,-60.00000E+000,-6.71505E-006,2.15094E+000,-22.00000E+000,-103.91200E-009,2.15094E+000
1,1,33,-60.00000E+000,-8.18892E-006,2.19631E+000,-24.00000E+000,-5.65100E-009,2.19631E+000
1,1,34,-60.00000E+000,-9.85863E-006,2.21141E+000,-26.00000E+000,-112.44600E-009,2.21141E+000
1,1,35,-60.00000E+000,-11.75390E-006,2.23143E+000,-28.00000E+000,-106.97200E-009,2.23143E+000
1,1,36,-60.00000E+000,-13.84340E-006,2.27580E+000,-30.00000E+000,-14.96200E-009,2.27580E+000
1,1,37,-60.00000E+000,-16.17410E-006,2.29401E+000,-32.00010E+000,-78.16000E-009,2.29401E+000
1,1,38,-60.00000E+000,-18.73220E-006,2.33635E+000,-34.00010E+000,-4.54600E-009,2.33635E+000
1,1,39,-60.00000E+000,-21.56030E-006,2.35224E+000,-36.00000E+000,-118.53800E-009,2.35224E+000
1,1,40,-60.00000E+000,-24.61640E-006,2.39576E+000,-38.00000E+000,-14.31200E-009,2.39576E+000
1,1,41,-60.00000E+000,-27.92990E-006,2.43555E+000,-40.00000E+000,-18.48700E-009,2.43555E+000
1,1,42,-60.00000E+000,-31.55770E-006,2.45383E+000,-42.00010E+000,-80.61100E-009,2.45383E+000
1,1,43,-60.00000E+000,-35.39320E-006,2.49552E+000,-44.00000E+000,-18.35400E-009,2.49552E+000
1,1,44,-60.00000E+000,-39.56210E-006,2.51228E+000,-46.00000E+000,-117.23100E-009,2.51228E+000
1,1,45,-60.00000E+000,-43.89890E-006,2.55611E+000,-48.00010E+000,-7.30300E-009,2.55611E+000
1,1,46,-60.00000E+000,-48.61220E-006,2.57067E+000,-50.00000E+000,-110.78300E-009,2.57067E+000
1,1,47,-60.00000E+000,-53.21420E-006,2.64890E+000,-52.00000E+000,-104.85800E-009,2.64890E+000
1,1,48,-60.00000E+000,-58.29700E-006,2.69586E+000,-54.00000E+000,-8.96000E-009,2.69586E+000
1,1,49,-60.00000E+000,-63.79020E-006,2.71165E+000,-56.00000E+000,-114.10200E-009,2.71165E+000
1,1,50,-60.00000E+000,-69.31610E-006,2.75625E+000,-58.00010E+000,-977.00000E-012,2.75625E+000
1,1,51,-60.00000E+000,-75.31790E-006,2.77137E+000,-60.00000E+000,-113.92000E-009,2.77137E+000
1,1,52,-60.00000E+000,-75.09160E-006,2.79762E+000,-60.00010E+000,54.85800E-009,2.79762E+000
1,1,53,-60.00000E+000,-68.78310E-006,2.81416E+000,-58.00010E+000,-50.99600E-009,2.81416E+000
1,1,54,-60.00000E+000,-62.83760E-006,2.83051E+000,-56.00000E+000,-101.36900E-009,2.83051E+000
1,1,55,-60.00000E+000,-57.19300E-006,2.87598E+000,-54.00000E+000,-1.56300E-009,2.87598E+000
1,1,56,-60.00000E+000,-51.87720E-006,2.89048E+000,-52.00000E+000,-101.56700E-009,2.89048E+000
1,1,57,-60.00000E+000,-46.89230E-006,2.93542E+000,-50.00000E+000,-10.65800E-009,2.93542E+000
1,1,58,-60.00000E+000,-42.18350E-006,2.95156E+000,-48.00000E+000,-106.57100E-009,2.95156E+000
1,1,59,-60.00000E+000,-37.80540E-006,2.99541E+000,-46.00010E+000,-9.73400E-009,2.99541E+000
1,1,60,-60.00000E+000,-33.70190E-006,3.03607E+000,-44.00000E+000,4.45200E-009,3.03607E+000
1,1,61,-60.00000E+000,-29.88040E-006,3.07529E+000,-42.00000E+000,-10.95300E-009,3.07529E+000
1,1,62,-60.00000E+000,-26.33600E-006,3.09323E+000,-40.00010E+000,-77.22000E-009,3.09323E+000
1,1,63,-60.00000E+000,-23.10990E-006,3.15783E+000,-38.00010E+000,72.89000E-009,3.15783E+000
1,1,64,-60.00000E+000,-20.10940E-006,3.17332E+000,-36.00010E+000,-68.36800E-009,3.17332E+000
1,1,65,-60.00000E+000,-17.40570E-006,3.21654E+000,-34.00010E+000,24.59000E-009,3.21654E+000
