Repeat,VAR2,Point,CH1 Voltage,CH1 Current,CH1 Time,CH2 Voltage,CH2 Current,CH2 Time
1,1,1,-60.00000E+000,-1.85930E-009,49.60100E-003,20.00000E+000,1.68590E-009,49.60100E-003
1,1,2,-60.00000E+000,-1.19010E-009,124.92700E-003,18.00000E+000,-736.60000E-012,124.92700E-003
1,1,3,-60.00000E+000,-23.04230E-009,198.53300E-003,15.99999E+000,-1.14890E-009,198.53300E-003
1,1,4,-60.00000E+000,-161.50800E-009,261.53600E-003,14.00000E+000,399.70000E-012,261.53600E-003
1,1,5,-60.00000E+000,-602.73400E-009,317.36200E-003,11.99999E+000,199.10000E-012,317.36200E-003
1,1,6,-60.00000E+000,-1.66275E-006,376.30300E-003,10.00000E+000,-118.50000E-012,376.30300E-003
1,1,7,-60.00000E+000,-3.83305E-006,424.54800E-003,7.99999E+000,-717.40000E-012,424.54800E-003
1,1,8,-60.00000E+000,-7.71609E-006,476.08300E-003,6.00000E+000,-727.00000E-012,476.08300E-003
1,1,9,-60.00000E+000,-13.54180E-006,529.44400E-003,3.99999E+000,-1.85760E-009,529.44400E-003
1,1,10,-60.00000E+000,-19.98800E-006,600.01600E-003,2.00000E+000,-1.40600E-009,600.01600E-003
1,1,11,-60.00000E+000,-25.67630E-006,648.71900E-003,-10.90000E-006,-3.66060E-009,648.71900E-003
1,1,12,-60.00000E+000,-30.38810E-006,699.29100E-003,-2.00002E+000,-4.70870E-009,699.29100E-003
1,1,13,-60.00000E+000,-34.70290E-006,732.43300E-003,-4.00000E+000,-112.80000E-009,732.43300E-003
1,1,14,-60.00000E+000,-38.81840E-006,762.44800E-003,-6.00002E+000,-3.29230E-009,762.44800E-003
1,1,15,-60.00000E+000,-42.79110E-006,810.66400E-003,-8.00001E+000,-8.20700E-009,810.66400E-003
1,1,16,-60.00000E+000,-46.81280E-006,859.76100E-003,-10.00001E+000,-19.54000E-009,859.76100E-003
1,1,17,-60.00000E+000,-50.98280E-006,895.85000E-003,-12.00004E+000,-68.69800E-009,895.85000E-003
1,1,18,-60.00000E+000,-55.31120E-006,912.99000E-003,-14.00000E+000,-106.68800E-009,912.99000E-003
1,1,19,-60.00000E+000,-59.42600E-006,956.33500E-003,-16.00001E+000,-88.20100E-009,956.33500E-003
1,1,20,-60.00000E+000,-63.86340E-006,972.95000E-003,-18.00000E+000,-144.67900E-009,972.95000E-003
1,1,21,-60.00000E+000,-68.30510E-006,988.47300E-003,-19.99997E+000,-125.92000E-009,988.47300E-003
1,1,22,-60.00000E+000,-72.69920E-006,1.00405E+000,-22.00000E+000,-78.29000E-009,1.00405E+000
1,1,23,-60.00000E+000,-77.10510E-006,1.01898E+000,-24.00000E+000,-146.33800E-009,1.01898E+000
1,1,24,-60.00000E+000,-81.48680E-006,1.03416E+000,-26.00000E+000,-255.51000E-009,1.03416E+000
1,1,25,-60.00000E+000,-85.84300E-006,1.04967E+000,-28.00000E+000,-265.76200E-009,1.04967E+000
1,1,26,-60.00000E+000,-90.19760E-006,1.06498E+000,-30.00000E+000,-215.85100E-009,1.06498E+000
1,1,27,-60.00000E+000,-93.68150E-006,1.11830E+000,-32.00010E+000,-287.74100E-009,1.11830E+000
1,1,28,-60.00000E+000,-98.14600E-006,1.13361E+000,-34.00000E+000,-398.36800E-009,1.13361E+000
1,1,29,-60.00000E+000,-102.58180E-006,1.14817E+000,-36.00000E+000,-390.14800E-009,1.14817E+000
1,1,30,-60.00000E+000,-106.86200E-006,1.16843E+000,-38.00000E+000,-436.60900E-009,1.16843E+000
1,1,31,-60.00000E+000,-111.21200E-006,1.18458E+000,-40.00000E+000,-417.26800E-009,1.18458E+000
1,1,32,-60.00000E+000,-115.44500E-006,1.20237E+000,-42.00000E+000,-460.23300E-009,1.20237E+000
1,1,33,-60.00000E+000,-119.74300E-006,1.21839E+000,-44.00010E+000,-554.02400E-009,1.21839E+000
1,1,34,-60.00000E+000,-124.03000E-006,1.23349E+000,-46.00010E+000,-681.13600E-009,1.23349E+000
1,1,35,-60.00000E+000,-128.16600E-006,1.25022E+000,-48.00000E+000,-719.52700E-009,1.25022E+000
1,1,36,-60.00000E+000,-132.29100E-006,1.26641E+000,-50.00000E+000,-713.11200E-009,1.26641E+000
1,1,37,-60.00000E+000,-136.34100E-006,1.28288E+000,-52.00000E+000,-734.68400E-009,1.28288E+000
1,1,38,-60.00000E+000,-140.24900E-006,1.30034E+000,-54.00000E+000,-802.99600E-009,1.30034E+000
1,1,39,-60.00000E+000,-144.21500E-006,1.31644E+000,-56.00000E+000,-932.68900E-009,1.31644E+000
1,1,40,-60.00000E+000,-148.17100E-006,1.33183E+000,-58.00000E+000,-1.03211E-006,1.33183E+000
1,1,41,-60.00000E+000,-151.52300E-006,1.35181E+000,-60.00000E+000,-1.09610E-006,1.35181E+000
1,1,42,-60.00000E+000,-150.84900E-006,1.35945E+000,-60.00000E+000,-1.00478E-006,1.35945E+000
1,1,43,-60.00000E+000,-144.37400E-006,1.37878E+000,-58.00000E+000,-942.87000E-009,1.37878E+000
1,1,44,-60.00000E+000,-138.54500E-006,1.39503E+000,-56.00010E+000,-937.93600E-009,1.39503E+000
1,1,45,-60.00000E+000,-132.98000E-006,1.41318E+000,-54.00000E+000,-881.22100E-009,1.41318E+000
1,1,46,-60.00000E+000,-127.66100E-006,1.43008E+000,-52.00000E+000,-804.93200E-009,1.43008E+000
1,1,47,-60.00000E+000,-122.52200E-006,1.44655E+000,-50.00000E+000,-686.07600E-009,1.44655E+000
1,1,48,-60.00000E+000,-117.52200E-006,1.46295E+000,-48.00000E+000,-585.41200E-009,1.46295E+000
1,1,49,-60.00000E+000,-112.64400E-006,1.48017E+000,-46.00000E+000,-539.41500E-009,1.48017E+000
1,1,50,-60.00000E+000,-107.84200E-006,1.49592E+000,-44.00000E+000,-555.26600E-009,1.49592E+000
1,1,51,-60.00000E+000,-103.13400E-006,1.51194E+000,-42.00000E+000,-536.04600E-009,1.51194E+000
1,1,52,-60.00000E+000,-98.48800E-006,1.52789E+000,-40.00000E+000,-441.32100E-009,1.52789E+000
1,1,53,-60.00000E+000,-93.88900E-006,1.54272E+000,-38.00000E+000,-332.09500E-009,1.54272E+000
1,1,54,-60.00000E+000,-89.38900E-006,1.56007E+000,-36.00000E+000,-298.54500E-009,1.56007E+000
1,1,55,-60.00000E+000,-85.09620E-006,1.60579E+000,-34.00000E+000,-281.47900E-009,1.60579E+000
1,1,56,-60.00000E+000,-80.60980E-006,1.63451E+000,-32.00000E+000,-316.10500E-009,1.63451E+000
1,1,57,-60.00000E+000,-76.12870E-006,1.65102E+000,-30.00000E+000,-284.09700E-009,1.65102E+000
1,1,58,-60.00000E+000,-71.69180E-006,1.66661E+000,-28.00000E+000,-181.26300E-009,1.66661E+000
1,1,59,-60.00000E+000,-67.32110E-006,1.68336E+000,-26.00000E+000,-100.79700E-009,1.68336E+000
