Repeat,VAR2,Point,CH1 Voltage,CH1 Current,CH1 Time,CH2 Voltage,CH2 Current,CH2 Time
1,1,1,-60.00000E+000,-389.20000E-012,48.76700E-003,20.00000E+000,620.60000E-012,48.76700E-003
1,1,2,-60.00000E+000,-143.90000E-012,123.00800E-003,18.00000E+000,171.60000E-012,123.00800E-003
1,1,3,-60.00000E+000,-90.10000E-012,195.47200E-003,16.00000E+000,48.40000E-012,195.47200E-003
1,1,4,-60.00000E+000,-61.20000E-012,269.42600E-003,14.00000E+000,-15.80000E-012,269.42600E-003
1,1,5,-60.00000E+000,54.10000E-012,345.57000E-003,12.00000E+000,-272.80000E-012,345.57000E-003
1,1,6,-60.00000E+000,-367.80000E-012,419.24300E-003,10.00000E+000,-1.08320E-009,419.24300E-003
1,1,7,-60.00000E+000,-13.86370E-009,493.13100E-003,8.00000E+000,-688.30000E-012,493.13100E-003
1,1,8,-60.00000E+000,-98.29100E-009,552.31800E-003,6.00000E+000,-296.40000E-012,552.31800E-003
1,1,9,-60.00000E+000,-401.02500E-009,644.58800E-003,4.00000E+000,-62.70000E-012,644.58800E-003
1,1,10,-60.00000E+000,-1.19069E-006,702.38700E-003,2.00000E+000,-192.60000E-012,702.38700E-003
1,1,11,-60.00000E+000,-2.72111E-006,751.70700E-003,-600.00000E-009,-239.30000E-012,751.70700E-003
1,1,12,-60.00000E+000,-5.09407E-006,801.02000E-003,-2.00000E+000,-494.20000E-012,801.02000E-003
1,1,13,-60.00000E+000,-8.21721E-006,834.53200E-003,-4.00000E+000,-1.90000E-009,834.53200E-003
1,1,14,-60.00000E+000,-11.65720E-006,869.17900E-003,-6.00001E+000,-570.00000E-012,869.17900E-003
1,1,15,-60.00000E+000,-15.26970E-006,917.91400E-003,-8.00001E+000,-663.90000E-012,917.91400E-003
1,1,16,-60.00000E+000,-18.94400E-006,967.74100E-003,-10.00001E+000,-1.17780E-009,967.74100E-003
1,1,17,-60.00000E+000,-22.66890E-006,1.01804E+000,-12.00002E+000,-3.04530E-009,1.01804E+000
1,1,18,-60.00000E+000,-26.47740E-006,1.05326E+000,-14.00004E+000,-26.13800E-009,1.05326E+000
1,1,19,-60.00000E+000,-30.19730E-006,1.10237E+000,-16.00000E+000,-832.40000E-012,1.10237E+000
1,1,20,-60.00000E+000,-33.99480E-006,1.15362E+000,-18.00000E+000,-1.40100E-009,1.15362E+000
1,1,21,-60.00000E+000,-37.81810E-006,1.20216E+000,-20.00000E+000,-2.57610E-009,1.20216E+000
1,1,22,-60.00000E+000,-41.64720E-006,1.25132E+000,-22.00000E+000,-3.80450E-009,1.25132E+000
1,1,23,-60.00000E+000,-45.51140E-006,1.30224E+000,-24.00000E+000,-4.53900E-009,1.30224E+000
1,1,24,-60.00000E+000,-49.41110E-006,1.35070E+000,-26.00000E+000,-5.20180E-009,1.35070E+000
1,1,25,-60.00000E+000,-53.32680E-006,1.39949E+000,-28.00000E+000,-5.55330E-009,1.39949E+000
1,1,26,-60.00000E+000,-57.24670E-006,1.44960E+000,-30.00000E+000,-5.14990E-009,1.44960E+000
1,1,27,-60.00000E+000,-61.19270E-006,1.49844E+000,-32.00000E+000,-4.44100E-009,1.49844E+000
1,1,28,-60.00000E+000,-65.24530E-006,1.53369E+000,-34.00000E+000,-16.04700E-009,1.53369E+000
1,1,29,-60.00000E+000,-69.26910E-006,1.56213E+000,-36.00000E+000,-4.36070E-009,1.56213E+000
1,1,30,-60.00000E+000,-73.02740E-006,1.64004E+000,-38.00000E+000,-3.98370E-009,1.64004E+000
1,1,31,-60.00000E+000,-76.99190E-006,1.69017E+000,-40.00000E+000,-4.61340E-009,1.69017E+000
1,1,32,-60.00000E+000,-80.95960E-006,1.73906E+000,-42.00000E+000,-4.46010E-009,1.73906E+000
1,1,33,-60.00000E+000,-84.88880E-006,1.79085E+000,-44.00000E+000,-4.10550E-009,1.79085E+000
1,1,34,-60.00000E+000,-88.84940E-006,1.83940E+000,-46.00000E+000,-4.33400E-009,1.83940E+000
1,1,35,-60.00000E+000,-92.74840E-006,1.89142E+000,-48.00000E+000,-4.51310E-009,1.89142E+000
1,1,36,-60.00000E+000,-96.68160E-006,1.94012E+000,-50.00000E+000,-4.79820E-009,1.94012E+000
1,1,37,-60.00000E+000,-100.56180E-006,1.99028E+000,-52.00000E+000,-5.61900E-009,1.99028E+000
1,1,38,-60.00000E+000,-104.39800E-006,2.04584E+000,-54.00000E+000,-6.17080E-009,2.04584E+000
1,1,39,-60.00000E+000,-107.74200E-006,2.12500E+000,-56.00010E+000,-14.03440E-009,2.12500E+000
1,1,40,-60.00000E+000,-111.63800E-006,2.17477E+000,-57.99990E+000,-12.09950E-009,2.17477E+000
1,1,41,-60.00000E+000,-115.34300E-006,2.22834E+000,-60.00000E+000,-15.90530E-009,2.22834E+000
1,1,42,-60.00000E+000,-114.90800E-006,2.25094E+000,-60.00000E+000,-19.74420E-009,2.25094E+000
1,1,43,-60.00000E+000,-109.49200E-006,2.30060E+000,-58.00000E+000,-23.63300E-009,2.30060E+000
1,1,44,-60.00000E+000,-104.44200E-006,2.34934E+000,-56.00000E+000,-36.98790E-009,2.34934E+000
1,1,45,-60.00000E+000,-99.62200E-006,2.39833E+000,-54.00000E+000,-21.25150E-009,2.39833E+000
1,1,46,-60.00000E+000,-94.95000E-006,2.45041E+000,-52.00000E+000,-37.73200E-009,2.45041E+000
1,1,47,-60.00000E+000,-90.40300E-006,2.49909E+000,-50.00000E+000,-33.11160E-009,2.49909E+000
1,1,48,-60.00000E+000,-85.88470E-006,2.55458E+000,-48.00000E+000,-31.43000E-009,2.55458E+000
1,1,49,-60.00000E+000,-81.53820E-006,2.62835E+000,-46.00000E+000,-78.15400E-009,2.62835E+000
1,1,50,-60.00000E+000,-77.19090E-006,2.65615E+000,-44.00000E+000,-28.61400E-009,2.65615E+000
1,1,51,-60.00000E+000,-72.89460E-006,2.69240E+000,-42.00000E+000,-77.30600E-009,2.69240E+000
1,1,52,-60.00000E+000,-68.64490E-006,2.71035E+000,-40.00000E+000,-101.12600E-009,2.71035E+000
1,1,53,-60.00000E+000,-64.58860E-006,2.75481E+000,-38.00000E+000,-37.23500E-009,2.75481E+000
1,1,54,-60.00000E+000,-60.39040E-006,2.77211E+000,-36.00000E+000,-61.98300E-009,2.77211E+000
1,1,55,-60.00000E+000,-56.33570E-006,2.80322E+000,-34.00000E+000,-6.34350E-009,2.80322E+000
1,1,56,-60.00000E+000,-52.33900E-006,2.85169E+000,-32.00000E+000,-5.09140E-009,2.85169E+000
1,1,57,-60.00000E+000,-48.34800E-006,2.90060E+000,-30.00000E+000,-4.79780E-009,2.90060E+000
1,1,58,-60.00000E+000,-44.37910E-006,2.95154E+000,-28.00000E+000,-3.97670E-009,2.95154E+000
1,1,59,-60.00000E+000,-40.41960E-006,3.00010E+000,-26.00000E+000,-3.17940E-009,3.00010E+000
1,1,60,-60.00000E+000,-36.48560E-006,3.04932E+000,-24.00000E+000,-3.04580E-009,3.04932E+000
1,1,61,-60.00000E+000,-32.69270E-006,3.13294E+000,-22.00000E+000,-2.96080E-009,3.13294E+000
1,1,62,-60.00000E+000,-28.80440E-006,3.18344E+000,-20.00000E+000,-1.80460E-009,3.18344E+000
1,1,63,-60.00000E+000,-24.96830E-006,3.23208E+000,-18.00000E+000,-1.09350E-009,3.23208E+000
1,1,64,-60.00000E+000,-21.20870E-006,3.28159E+000,-16.00000E+000,-450.10000E-012,3.28159E+000
1,1,65,-60.00000E+000,-17.54280E-006,3.33019E+000,-13.99999E+000,1.70100E-009,3.33019E+000
1,1,66,-60.00000E+000,-14.03380E-006,3.38077E+000,-11.99999E+000,3.71250E-009,3.38077E+000
1,1,67,-60.00000E+000,-10.72490E-006,3.42939E+000,-10.00000E+000,3.23680E-009,3.42939E+000
1,1,68,-60.00000E+000,-7.72552E-006,3.48315E+000,-8.00000E+000,2.38050E-009,3.48315E+000
1,1,69,-60.00000E+000,-5.11629E-006,3.53272E+000,-6.00000E+000,2.55210E-009,3.53272E+000
1,1,70,-60.00000E+000,-3.02446E-006,3.58340E+000,-4.00000E+000,2.29760E-009,3.58340E+000
1,1,71,-60.00000E+000,-1.54142E-006,3.64999E+000,-2.00000E+000,1.77500E-009,3.64999E+000
1,1,72,-60.00000E+000,-626.65600E-009,3.70308E+000,300.00000E-009,1.54980E-009,3.70308E+000
1,1,73,-60.00000E+000,-184.67800E-009,3.76244E+000,2.00000E+000,1.45070E-009,3.76244E+000
1,1,74,-60.00000E+000,-34.86030E-009,3.83537E+000,4.00000E+000,1.33360E-009,3.83537E+000
1,1,75,-60.00000E+000,-4.31680E-009,3.90627E+000,6.00000E+000,1.31530E-009,3.90627E+000
1,1,76,-60.00000E+000,-1.16280E-009,3.97799E+000,8.00000E+000,1.38080E-009,3.97799E+000
1,1,77,-60.00000E+000,-839.60000E-012,4.04917E+000,10.00000E+000,1.28240E-009,4.04917E+000
1,1,78,-60.00000E+000,-665.30000E-012,4.15184E+000,12.00000E+000,1.06870E-009,4.15184E+000
1,1,79,-60.00000E+000,-693.00000E-012,4.22397E+000,14.00000E+000,1.13180E-009,4.22397E+000
1,1,80,-60.00000E+000,-900.40000E-012,4.29598E+000,16.00000E+000,1.45980E-009,4.29598E+000
1,1,81,-60.00000E+000,-1.44400E-009,4.36896E+000,18.00000E+000,2.33270E-009,4.36896E+000
