Repeat,VAR2,Point,CH1 Voltage,CH1 Current,CH1 Time,CH2 Voltage,CH2 Current,CH2 Time
1,1,1,-60.00000E+000,-1.68750E-009,50.15800E-003,20.00000E+000,1.43230E-009,50.15800E-003
1,1,2,-60.00000E+000,-1.04470E-009,125.61600E-003,18.00000E+000,889.90000E-012,125.61600E-003
1,1,3,-60.00000E+000,-735.60000E-012,197.63600E-003,16.00000E+000,654.20000E-012,197.63600E-003
1,1,4,-60.00000E+000,-601.50000E-012,271.20500E-003,14.00000E+000,462.60000E-012,271.20500E-003
1,1,5,-60.00000E+000,-502.30000E-012,345.30300E-003,12.00000E+000,304.00000E-012,345.30300E-003
1,1,6,-60.00000E+000,-350.20000E-012,417.40100E-003,10.00000E+000,-649.80000E-012,417.40100E-003
1,1,7,-60.00000E+000,-13.92480E-009,490.72600E-003,7.99999E+000,-2.19990E-009,490.72600E-003
1,1,8,-60.00000E+000,-127.59000E-009,551.37000E-003,6.00000E+000,-529.80000E-012,551.37000E-003
1,1,9,-60.00000E+000,-430.42500E-009,645.22600E-003,4.00000E+000,86.60000E-012,645.22600E-003
1,1,10,-60.00000E+000,-1.05479E-006,702.91500E-003,2.00000E+000,-244.80000E-012,702.91500E-003
1,1,11,-60.00000E+000,-2.04252E-006,754.22400E-003,-4.30000E-006,-874.50000E-012,754.22400E-003
1,1,12,-60.00000E+000,-3.48358E-006,787.31500E-003,-2.00000E+000,-65.78000E-009,787.31500E-003
1,1,13,-60.00000E+000,-5.29255E-006,816.03100E-003,-4.00001E+000,-1.43980E-009,816.03100E-003
1,1,14,-60.00000E+000,-7.42068E-006,864.41200E-003,-6.00001E+000,-445.40000E-012,864.41200E-003
1,1,15,-60.00000E+000,-9.87899E-006,915.33500E-003,-8.00001E+000,-832.20000E-012,915.33500E-003
1,1,16,-60.00000E+000,-12.59040E-006,968.93800E-003,-10.00001E+000,-4.90380E-009,968.93800E-003
1,1,17,-60.00000E+000,-15.54510E-006,1.01752E+000,-12.00003E+000,-4.92540E-009,1.01752E+000
1,1,18,-60.00000E+000,-18.61990E-006,1.06911E+000,-14.00003E+000,-3.01670E-009,1.06911E+000
1,1,19,-60.00000E+000,-21.69500E-006,1.13908E+000,-16.00001E+000,-1.63290E-009,1.13908E+000
1,1,20,-60.00000E+000,-24.95010E-006,1.18805E+000,-18.00001E+000,-457.20000E-012,1.18805E+000
1,1,21,-60.00000E+000,-28.18380E-006,1.23790E+000,-20.00001E+000,-266.90000E-012,1.23790E+000
1,1,22,-60.00000E+000,-31.38400E-006,1.28707E+000,-22.00000E+000,-386.30000E-012,1.28707E+000
1,1,23,-60.00000E+000,-34.53960E-006,1.33882E+000,-24.00000E+000,-197.10000E-012,1.33882E+000
1,1,24,-60.00000E+000,-37.70180E-006,1.38758E+000,-26.00000E+000,-168.30000E-012,1.38758E+000
1,1,25,-60.00000E+000,-40.80350E-006,1.43876E+000,-28.00000E+000,-51.20000E-012,1.43876E+000
1,1,26,-60.00000E+000,-43.91090E-006,1.48748E+000,-30.00000E+000,-159.30000E-012,1.48748E+000
1,1,27,-60.00000E+000,-46.98360E-006,1.53611E+000,-32.00000E+000,-153.30000E-012,1.53611E+000
1,1,28,-60.00000E+000,-49.73140E-006,1.60579E+000,-34.00000E+000,-95.00000E-012,1.60579E+000
1,1,29,-60.00000E+000,-52.77670E-006,1.65598E+000,-36.00000E+000,-69.40000E-012,1.65598E+000
1,1,30,-60.00000E+000,-55.77040E-006,1.70504E+000,-38.00000E+000,-132.60000E-012,1.70504E+000
1,1,31,-60.00000E+000,-58.71800E-006,1.75375E+000,-40.00000E+000,-143.80000E-012,1.75375E+000
1,1,32,-60.00000E+000,-61.57980E-006,1.80338E+000,-42.00000E+000,-143.30000E-012,1.80338E+000
1,1,33,-60.00000E+000,-64.41590E-006,1.85212E+000,-44.00000E+000,-181.70000E-012,1.85212E+000
1,1,34,-60.00000E+000,-67.12540E-006,1.90291E+000,-46.00000E+000,-287.60000E-012,1.90291E+000
1,1,35,-60.00000E+000,-69.83800E-006,1.95204E+000,-48.00000E+000,-291.60000E-012,1.95204E+000
1,1,36,-60.00000E+000,-72.40030E-006,2.00329E+000,-50.00000E+000,-386.40000E-012,2.00329E+000
1,1,37,-60.00000E+000,-74.98840E-006,2.05223E+000,-52.00000E+000,-460.80000E-012,2.05223E+000
