Repeat,VAR2,Point,CH1 Voltage,CH1 Current,CH1 Time,CH2 Voltage,CH2 Current,CH2 Time
1,1,1,-60.00000E+000,-13.60370E-009,47.90700E-003,20.00000E+000,6.38490E-009,47.90700E-003
1,1,2,-60.00000E+000,-9.40830E-009,97.69500E-003,18.00000E+000,409.30000E-012,97.69500E-003
1,1,3,-60.00000E+000,-70.08880E-009,171.97300E-003,15.99999E+000,-1.29960E-009,171.97300E-003
1,1,4,-60.00000E+000,-394.51900E-009,233.17700E-003,13.99998E+000,-16.18470E-009,233.17700E-003
1,1,5,-60.00000E+000,-1.40319E-006,291.88100E-003,11.99996E+000,-22.31920E-009,291.88100E-003
1,1,6,-60.00000E+000,-2.80264E-006,327.31000E-003,9.99999E+000,-108.23600E-009,327.31000E-003
1,1,7,-60.00000E+000,-4.19345E-006,356.41400E-003,7.99994E+000,-28.61190E-009,356.41400E-003
1,1,8,-60.00000E+000,-5.57456E-006,408.08400E-003,5.99996E+000,-18.76580E-009,408.08400E-003
1,1,9,-60.00000E+000,-7.07724E-006,456.75200E-003,3.99997E+000,-5.78150E-009,456.75200E-003
1,1,10,-60.00000E+000,-8.69573E-006,507.72700E-003,1.99999E+000,-2.47350E-009,507.72700E-003
1,1,11,-60.00000E+000,-10.44110E-006,565.86400E-003,-3.40000E-006,-1.03040E-009,565.86400E-003
1,1,12,-60.00000E+000,-12.29110E-006,640.00700E-003,-2.00000E+000,-782.40000E-012,640.00700E-003
1,1,13,-60.00000E+000,-14.33370E-006,688.51700E-003,-4.00001E+000,-826.60000E-012,688.51700E-003
1,1,14,-60.00000E+000,-16.51130E-006,737.21700E-003,-6.00001E+000,-788.70000E-012,737.21700E-003
1,1,15,-60.00000E+000,-18.82020E-006,789.46900E-003,-8.00000E+000,-769.50000E-012,789.46900E-003
1,1,16,-60.00000E+000,-21.28190E-006,838.28400E-003,-10.00000E+000,-749.20000E-012,838.28400E-003
1,1,17,-60.00000E+000,-23.88090E-006,888.01400E-003,-12.00000E+000,-622.30000E-012,888.01400E-003
1,1,18,-60.00000E+000,-26.62560E-006,936.75800E-003,-14.00000E+000,-675.30000E-012,936.75800E-003
1,1,19,-60.00000E+000,-29.49760E-006,987.79200E-003,-16.00000E+000,-578.00000E-012,987.79200E-003
1,1,20,-60.00000E+000,-32.52600E-006,1.03626E+000,-18.00000E+000,-590.90000E-012,1.03626E+000
1,1,21,-60.00000E+000,-35.57960E-006,1.11388E+000,-20.00000E+000,-338.00000E-012,1.11388E+000
1,1,22,-60.00000E+000,-38.86150E-006,1.16451E+000,-22.00000E+000,-393.70000E-012,1.16451E+000
1,1,23,-60.00000E+000,-42.29410E-006,1.21582E+000,-24.00000E+000,-496.70000E-012,1.21582E+000
1,1,24,-60.00000E+000,-45.85820E-006,1.26476E+000,-26.00000E+000,-588.80000E-012,1.26476E+000
1,1,25,-60.00000E+000,-49.53940E-006,1.31666E+000,-28.00000E+000,-618.90000E-012,1.31666E+000
1,1,26,-60.00000E+000,-53.35150E-006,1.36518E+000,-30.00000E+000,-572.10000E-012,1.36518E+000
1,1,27,-60.00000E+000,-57.28170E-006,1.41531E+000,-32.00000E+000,-585.50000E-012,1.41531E+000
1,1,28,-60.00000E+000,-61.29530E-006,1.46555E+000,-34.00000E+000,-646.70000E-012,1.46555E+000
1,1,29,-60.00000E+000,-65.42680E-006,1.51475E+000,-36.00000E+000,-695.80000E-012,1.51475E+000
1,1,30,-60.00000E+000,-69.60840E-006,1.56415E+000,-38.00000E+000,-2.36860E-009,1.56415E+000
1,1,31,-60.00000E+000,-73.56410E-006,1.64719E+000,-40.00000E+000,-99.27300E-009,1.64719E+000
1,1,32,-60.00000E+000,-77.99700E-006,1.67548E+000,-42.00010E+000,-35.23760E-009,1.67548E+000
1,1,33,-60.00000E+000,-82.03220E-006,1.73672E+000,-44.00020E+000,-76.66400E-009,1.73672E+000
1,1,34,-60.00000E+000,-86.54160E-006,1.75369E+000,-46.00000E+000,-128.98600E-009,1.75369E+000
1,1,35,-60.00000E+000,-90.95530E-006,1.77024E+000,-48.00010E+000,-194.45500E-009,1.77024E+000
1,1,36,-60.00000E+000,-95.30540E-006,1.78618E+000,-50.00000E+000,-278.01700E-009,1.78618E+000
1,1,37,-60.00000E+000,-99.54030E-006,1.80390E+000,-51.99990E+000,-210.01400E-009,1.80390E+000
1,1,38,-60.00000E+000,-103.78240E-006,1.81982E+000,-54.00000E+000,-161.45100E-009,1.81982E+000
1,1,39,-60.00000E+000,-107.84300E-006,1.84129E+000,-56.00000E+000,-217.45100E-009,1.84129E+000
1,1,40,-60.00000E+000,-111.99100E-006,1.85767E+000,-57.99990E+000,-167.90400E-009,1.85767E+000
1,1,41,-60.00000E+000,-116.03400E-006,1.87550E+000,-59.99990E+000,-271.18200E-009,1.87550E+000
1,1,42,-60.00000E+000,-115.75300E-006,1.88201E+000,-59.99990E+000,-257.55200E-009,1.88201E+000
1,1,43,-60.00000E+000,-109.91800E-006,1.92409E+000,-58.00000E+000,-121.43000E-009,1.92409E+000
1,1,44,-60.00000E+000,-104.52700E-006,1.97147E+000,-56.00010E+000,-84.29500E-009,1.97147E+000
1,1,45,-60.00000E+000,-99.68000E-006,1.98153E+000,-54.00000E+000,-17.49000E-009,1.98153E+000
1,1,46,-60.00000E+000,-94.96800E-006,2.01080E+000,-52.00000E+000,-19.92910E-009,2.01080E+000
1,1,47,-60.00000E+000,-90.18400E-006,2.06017E+000,-50.00000E+000,-10.59110E-009,2.06017E+000
1,1,48,-60.00000E+000,-85.33300E-006,2.14878E+000,-48.00000E+000,-5.83700E-009,2.14878E+000
1,1,49,-60.00000E+000,-80.64420E-006,2.20038E+000,-46.00010E+000,-3.68470E-009,2.20038E+000
1,1,50,-60.00000E+000,-75.99820E-006,2.23838E+000,-44.00000E+000,51.48800E-009,2.23838E+000
1,1,51,-60.00000E+000,-71.44130E-006,2.26732E+000,-42.00000E+000,-1.94690E-009,2.26732E+000
1,1,52,-60.00000E+000,-66.93810E-006,2.31624E+000,-40.00000E+000,-1.51330E-009,2.31624E+000
1,1,53,-60.00000E+000,-62.50260E-006,2.36801E+000,-38.00000E+000,-1.18400E-009,2.36801E+000
1,1,54,-60.00000E+000,-58.17750E-006,2.41706E+000,-36.00000E+000,-996.20000E-012,2.41706E+000
1,1,55,-60.00000E+000,-53.97570E-006,2.46738E+000,-34.00000E+000,-823.70000E-012,2.46738E+000
