Repeat,VAR2,Point,CH1 Voltage,CH1 Current,CH1 Time,CH2 Voltage,CH2 Current,CH2 Time
1,1,1,-60.00000E+000,-1.37100E-009,49.28800E-003,20.00000E+000,1.58070E-009,49.28800E-003
1,1,2,-60.00000E+000,-923.80000E-012,122.99000E-003,18.00000E+000,993.80000E-012,122.99000E-003
1,1,3,-60.00000E+000,-752.60000E-012,196.05500E-003,16.00000E+000,774.60000E-012,196.05500E-003
1,1,4,-60.00000E+000,-641.90000E-012,270.16600E-003,14.00000E+000,317.10000E-012,270.16600E-003
1,1,5,-60.00000E+000,-8.67700E-009,346.27200E-003,11.99999E+000,-1.73830E-009,346.27200E-003
1,1,6,-60.00000E+000,-114.79900E-009,407.19500E-003,10.00000E+000,-192.30000E-012,407.19500E-003
1,1,7,-60.00000E+000,-495.80600E-009,464.50600E-003,8.00000E+000,-563.90000E-012,464.50600E-003
1,1,8,-60.00000E+000,-1.38669E-006,524.13800E-003,6.00000E+000,-326.40000E-012,524.13800E-003
1,1,9,-60.00000E+000,-3.16880E-006,573.32600E-003,3.99999E+000,-581.20000E-012,573.32600E-003
1,1,10,-60.00000E+000,-6.27487E-006,639.44800E-003,2.00000E+000,-515.60000E-012,639.44800E-003
1,1,11,-60.00000E+000,-11.03400E-006,696.86000E-003,-5.20000E-006,-524.50000E-012,696.86000E-003
1,1,12,-60.00000E+000,-16.97770E-006,745.38700E-003,-2.00001E+000,-926.70000E-012,745.38700E-003
1,1,13,-60.00000E+000,-22.83860E-006,795.82300E-003,-4.00001E+000,-423.40000E-012,795.82300E-003
1,1,14,-60.00000E+000,-28.21510E-006,828.81000E-003,-6.00001E+000,-69.70000E-009,828.81000E-003
1,1,15,-60.00000E+000,-33.02580E-006,856.00400E-003,-8.00001E+000,-813.30000E-012,856.00400E-003
1,1,16,-60.00000E+000,-37.61170E-006,891.36300E-003,-10.00002E+000,-22.82900E-009,891.36300E-003
1,1,17,-60.00000E+000,-42.05710E-006,920.32700E-003,-12.00000E+000,-356.00000E-012,920.32700E-003
1,1,18,-60.00000E+000,-46.35020E-006,970.02800E-003,-14.00001E+000,-433.80000E-012,970.02800E-003
1,1,19,-60.00000E+000,-50.61830E-006,1.01967E+000,-16.00000E+000,-321.60000E-012,1.01967E+000
1,1,20,-60.00000E+000,-54.85820E-006,1.07078E+000,-18.00000E+000,-335.20000E-012,1.07078E+000
1,1,21,-60.00000E+000,-58.97340E-006,1.13924E+000,-20.00000E+000,-228.90000E-012,1.13924E+000
1,1,22,-60.00000E+000,-63.17210E-006,1.18931E+000,-22.00000E+000,-232.20000E-012,1.18931E+000
1,1,23,-60.00000E+000,-67.34920E-006,1.24036E+000,-24.00000E+000,-208.50000E-012,1.24036E+000
1,1,24,-60.00000E+000,-71.50270E-006,1.29272E+000,-26.00000E+000,-289.90000E-012,1.29272E+000
1,1,25,-60.00000E+000,-75.87710E-006,1.32586E+000,-28.00000E+000,-70.39000E-009,1.32586E+000
1,1,26,-60.00000E+000,-80.09390E-006,1.35282E+000,-30.00000E+000,-336.60000E-012,1.35282E+000
1,1,27,-60.00000E+000,-84.12200E-006,1.40211E+000,-32.00000E+000,-357.50000E-012,1.40211E+000
1,1,28,-60.00000E+000,-88.15620E-006,1.45192E+000,-34.00000E+000,-433.20000E-012,1.45192E+000
1,1,29,-60.00000E+000,-92.16830E-006,1.50127E+000,-36.00000E+000,-493.30000E-012,1.50127E+000
1,1,30,-60.00000E+000,-96.17040E-006,1.55063E+000,-38.00000E+000,-638.90000E-012,1.55063E+000
1,1,31,-60.00000E+000,-99.62050E-006,1.63463E+000,-40.00000E+000,-608.10000E-012,1.63463E+000
1,1,32,-60.00000E+000,-103.88940E-006,1.67112E+000,-42.00000E+000,-13.48900E-009,1.67112E+000
1,1,33,-60.00000E+000,-108.03400E-006,1.70462E+000,-44.00000E+000,-877.00000E-012,1.70462E+000
1,1,34,-60.00000E+000,-111.80900E-006,1.75615E+000,-46.00000E+000,-891.30000E-012,1.75615E+000
1,1,35,-60.00000E+000,-115.60100E-006,1.80490E+000,-48.00000E+000,-1.03770E-009,1.80490E+000
1,1,36,-60.00000E+000,-119.33300E-006,1.85388E+000,-50.00000E+000,-1.10250E-009,1.85388E+000
1,1,37,-60.00000E+000,-122.96600E-006,1.90341E+000,-52.00000E+000,-1.20610E-009,1.90341E+000
1,1,38,-60.00000E+000,-126.45800E-006,1.95532E+000,-54.00000E+000,-1.36480E-009,1.95532E+000
1,1,39,-60.00000E+000,-129.95800E-006,2.00419E+000,-56.00000E+000,-1.53710E-009,2.00419E+000
