Repeat,VAR2,Point,CH1 Voltage,CH1 Current,CH1 Time,CH2 Voltage,CH2 Current,CH2 Time
1,1,1,-60.00000E+000,-1.12190E-009,35.53300E-003,19.99999E+000,177.84100E-009,35.53300E-003
1,1,2,-60.00000E+000,-689.20000E-012,94.70300E-003,17.99996E+000,141.67300E-009,94.70300E-003
1,1,3,-60.00000E+000,-1.35160E-009,191.65200E-003,15.99998E+000,72.59000E-009,191.65200E-003
1,1,4,-60.00000E+000,-34.16430E-009,286.08200E-003,14.00001E+000,34.50500E-009,286.08200E-003
1,1,5,-60.00000E+000,-269.99500E-009,362.27600E-003,12.00003E+000,85.03000E-009,362.27600E-003
1,1,6,-60.00000E+000,-1.13665E-006,371.98600E-003,9.99999E+000,35.50100E-009,371.98600E-003
1,1,7,-60.00000E+000,-2.91115E-006,426.05100E-003,8.00000E+000,-5.22500E-009,426.05100E-003
1,1,8,-60.00000E+000,-5.94381E-006,454.42600E-003,5.99999E+000,31.26460E-009,454.42600E-003
1,1,9,-60.00000E+000,-10.20883E-006,503.34300E-003,3.99999E+000,19.80480E-009,503.34300E-003
1,1,10,-60.00000E+000,-15.10800E-006,558.31400E-003,2.00000E+000,9.21530E-009,558.31400E-003
1,1,11,-60.00000E+000,-19.68460E-006,629.56200E-003,-2.30000E-006,-829.00000E-012,629.56200E-003
1,1,12,-60.00000E+000,-23.86530E-006,680.01800E-003,-2.00001E+000,-12.97910E-009,680.01800E-003
1,1,13,-60.00000E+000,-27.79600E-006,730.98400E-003,-4.00002E+000,-30.96780E-009,730.98400E-003
1,1,14,-60.00000E+000,-31.62960E-006,792.81800E-003,-6.00002E+000,-63.75400E-009,792.81800E-003
1,1,15,-60.00000E+000,-35.65530E-006,808.33200E-003,-8.00000E+000,-152.96900E-009,808.33200E-003
1,1,16,-60.00000E+000,-39.73920E-006,824.27800E-003,-9.99998E+000,-146.95100E-009,824.27800E-003
1,1,17,-60.00000E+000,-43.90710E-006,840.23100E-003,-11.99998E+000,-131.59100E-009,840.23100E-003
1,1,18,-60.00000E+000,-48.17070E-006,855.98300E-003,-14.00002E+000,-211.09000E-009,855.98300E-003
1,1,19,-60.00000E+000,-52.52930E-006,871.53500E-003,-16.00001E+000,-390.29300E-009,871.53500E-003
1,1,20,-60.00000E+000,-56.97170E-006,886.78700E-003,-17.99998E+000,-518.77500E-009,886.78700E-003
1,1,21,-60.00000E+000,-61.45760E-006,903.84100E-003,-19.99999E+000,-600.22400E-009,903.84100E-003
1,1,22,-60.00000E+000,-65.96320E-006,921.08900E-003,-22.00000E+000,-706.17600E-009,921.08900E-003
1,1,23,-60.00000E+000,-70.53740E-006,937.01900E-003,-24.00000E+000,-873.53000E-009,937.01900E-003
1,1,24,-60.00000E+000,-75.12540E-006,952.58400E-003,-26.00000E+000,-1.15049E-006,952.58400E-003
1,1,25,-60.00000E+000,-79.73570E-006,968.18100E-003,-28.00000E+000,-1.42702E-006,968.18100E-003
1,1,26,-60.00000E+000,-84.37750E-006,982.59000E-003,-30.00000E+000,-1.62143E-006,982.59000E-003
1,1,27,-60.00000E+000,-89.01440E-006,998.33700E-003,-32.00000E+000,-1.86544E-006,998.33700E-003
1,1,28,-60.00000E+000,-93.69750E-006,1.01274E+000,-34.00000E+000,-2.28977E-006,1.01274E+000
1,1,29,-60.00000E+000,-98.38720E-006,1.02768E+000,-36.00000E+000,-2.75154E-006,1.02768E+000
1,1,30,-60.00000E+000,-103.06800E-006,1.04346E+000,-38.00000E+000,-3.17310E-006,1.04346E+000
1,1,31,-60.00000E+000,-107.77000E-006,1.06220E+000,-40.00000E+000,-3.79546E-006,1.06220E+000
1,1,32,-60.00000E+000,-111.68200E-006,1.11671E+000,-42.00000E+000,-4.45705E-006,1.11671E+000
1,1,33,-60.00000E+000,-116.57100E-006,1.13071E+000,-44.00000E+000,-5.17024E-006,1.13071E+000
1,1,34,-60.00000E+000,-121.43600E-006,1.14460E+000,-46.00000E+000,-5.93206E-006,1.14460E+000
1,1,35,-60.00000E+000,-126.26500E-006,1.15894E+000,-48.00000E+000,-6.72025E-006,1.15894E+000
1,1,36,-60.00000E+000,-131.07700E-006,1.17342E+000,-50.00000E+000,-7.74304E-006,1.17342E+000
1,1,37,-60.00000E+000,-135.71600E-006,1.19136E+000,-52.00000E+000,-9.29493E-006,1.19136E+000
1,1,38,-60.00000E+000,-140.65600E-006,1.20322E+000,-54.00000E+000,-10.29020E-006,1.20322E+000
1,1,39,-60.00000E+000,-145.87300E-006,1.20952E+000,-56.00000E+000,-11.56100E-006,1.20952E+000
1,1,40,-60.00000E+000,-151.06600E-006,1.21553E+000,-58.00000E+000,-13.09030E-006,1.21553E+000
1,1,41,-60.00000E+000,-156.14800E-006,1.22228E+000,-60.00000E+000,-14.62410E-006,1.22228E+000
1,1,42,-60.00000E+000,-155.56900E-006,1.22876E+000,-60.00000E+000,-14.43320E-006,1.22876E+000
1,1,43,-60.00000E+000,-149.48100E-006,1.23540E+000,-58.00000E+000,-12.91830E-006,1.23540E+000
1,1,44,-60.00000E+000,-143.66400E-006,1.24147E+000,-56.00000E+000,-11.66630E-006,1.24147E+000
1,1,45,-60.00000E+000,-138.00700E-006,1.24847E+000,-54.00000E+000,-10.27980E-006,1.24847E+000
1,1,46,-60.00000E+000,-132.52100E-006,1.25685E+000,-52.00000E+000,-9.08039E-006,1.25685E+000
1,1,47,-60.00000E+000,-127.11700E-006,1.26326E+000,-50.00000E+000,-8.03806E-006,1.26326E+000
1,1,48,-60.00000E+000,-121.89400E-006,1.27833E+000,-48.00000E+000,-7.09144E-006,1.27833E+000
1,1,49,-60.00000E+000,-116.70200E-006,1.29501E+000,-46.00000E+000,-6.23276E-006,1.29501E+000
1,1,50,-60.00000E+000,-111.51700E-006,1.30120E+000,-44.00000E+000,-5.48318E-006,1.30120E+000
1,1,51,-60.00000E+000,-106.54800E-006,1.31639E+000,-42.00000E+000,-4.79780E-006,1.31639E+000
1,1,52,-60.00000E+000,-101.59900E-006,1.33109E+000,-40.00000E+000,-4.32433E-006,1.33109E+000
1,1,53,-60.00000E+000,-96.71100E-006,1.34606E+000,-38.00000E+000,-3.75733E-006,1.34606E+000
1,1,54,-60.00000E+000,-91.88400E-006,1.36167E+000,-36.00000E+000,-3.20565E-006,1.36167E+000
1,1,55,-60.00000E+000,-87.04980E-006,1.38060E+000,-34.00000E+000,-2.74283E-006,1.38060E+000
1,1,56,-60.00000E+000,-82.29710E-006,1.39482E+000,-32.00000E+000,-2.42849E-006,1.39482E+000
1,1,57,-60.00000E+000,-77.61770E-006,1.41059E+000,-30.00000E+000,-2.13008E-006,1.41059E+000
1,1,58,-60.00000E+000,-72.96830E-006,1.42541E+000,-28.00000E+000,-1.79333E-006,1.42541E+000
1,1,59,-60.00000E+000,-68.35770E-006,1.43942E+000,-26.00000E+000,-1.43499E-006,1.43942E+000
1,1,60,-60.00000E+000,-63.80130E-006,1.45536E+000,-24.00000E+000,-1.20865E-006,1.45536E+000
1,1,61,-60.00000E+000,-59.27900E-006,1.47037E+000,-22.00000E+000,-1.07609E-006,1.47037E+000
1,1,62,-60.00000E+000,-54.78360E-006,1.48009E+000,-20.00001E+000,-642.08100E-009,1.48009E+000
1,1,63,-60.00000E+000,-50.40800E-006,1.49688E+000,-18.00004E+000,-489.35500E-009,1.49688E+000
1,1,64,-60.00000E+000,-46.09590E-006,1.51313E+000,-16.00003E+000,-425.10700E-009,1.51313E+000
1,1,65,-60.00000E+000,-41.87410E-006,1.52911E+000,-13.99999E+000,-357.45000E-009,1.52911E+000
1,1,66,-60.00000E+000,-37.76090E-006,1.54677E+000,-11.99999E+000,-256.39500E-009,1.54677E+000
1,1,67,-60.00000E+000,-33.73400E-006,1.56321E+000,-9.99998E+000,-129.70200E-009,1.56321E+000
1,1,68,-60.00000E+000,-29.94950E-006,1.61578E+000,-8.00005E+000,-46.00800E-009,1.61578E+000
1,1,69,-60.00000E+000,-26.01370E-006,1.63046E+000,-6.00002E+000,-95.71700E-009,1.63046E+000
1,1,70,-60.00000E+000,-22.17510E-006,1.65894E+000,-3.99998E+000,-19.44370E-009,1.65894E+000
1,1,71,-60.00000E+000,-18.32650E-006,1.71095E+000,-1.99999E+000,-6.09250E-009,1.71095E+000
1,1,72,-60.00000E+000,-14.29150E-006,1.76046E+000,4.10000E-006,2.36580E-009,1.76046E+000
1,1,73,-60.00000E+000,-10.15550E-006,1.81220E+000,2.00000E+000,11.22730E-009,1.81220E+000
1,1,74,-60.00000E+000,-6.30620E-006,1.84424E+000,4.00002E+000,19.16600E-009,1.84424E+000
1,1,75,-60.00000E+000,-3.35502E-006,1.85904E+000,5.99999E+000,94.43500E-009,1.85904E+000
1,1,76,-60.00000E+000,-1.48086E-006,1.90677E+000,8.00002E+000,-4.50800E-009,1.90677E+000
1,1,77,-60.00000E+000,-450.78100E-009,1.92535E+000,10.00002E+000,36.00700E-009,1.92535E+000
1,1,78,-60.00000E+000,-76.34900E-009,1.94034E+000,11.99999E+000,129.50800E-009,1.94034E+000
1,1,79,-60.00000E+000,-11.87340E-009,2.00672E+000,14.00002E+000,33.11300E-009,2.00672E+000
1,1,80,-60.00000E+000,-2.84410E-009,2.06341E+000,16.00002E+000,104.38300E-009,2.06341E+000
1,1,81,-60.00000E+000,-1.64570E-009,2.14671E+000,18.00000E+000,60.18700E-009,2.14671E+000
