Repeat,VAR2,Point,CH1 Voltage,CH1 Current,CH1 Time,CH2 Voltage,CH2 Current,CH2 Time
1,1,1,-60.00000E+000,-2.19010E-009,47.97400E-003,19.99999E+000,1.63650E-009,47.97400E-003
1,1,2,-60.00000E+000,-3.48620E-009,121.96100E-003,18.00000E+000,-1.07150E-009,121.96100E-003
1,1,3,-59.99990E+000,-36.88960E-009,156.71800E-003,15.99999E+000,-71.78600E-009,156.71800E-003
1,1,4,-60.00000E+000,-238.12700E-009,216.50800E-003,14.00000E+000,-77.30000E-012,216.50800E-003
1,1,5,-60.00000E+000,-796.98700E-009,277.53200E-003,12.00000E+000,-157.20000E-012,277.53200E-003
1,1,6,-60.00000E+000,-2.06733E-006,333.00100E-003,10.00000E+000,-581.40000E-012,333.00100E-003
1,1,7,-60.00000E+000,-4.61136E-006,370.54900E-003,8.00002E+000,7.90100E-009,370.54900E-003
1,1,8,-60.00000E+000,-9.02064E-006,400.56500E-003,5.99999E+000,-2.92980E-009,400.56500E-003
1,1,9,-60.00000E+000,-15.21790E-006,453.30000E-003,3.99999E+000,-2.09860E-009,453.30000E-003
1,1,10,-60.00000E+000,-21.84390E-006,503.24700E-003,1.99999E+000,-3.89340E-009,503.24700E-003
1,1,11,-60.00000E+000,-27.40470E-006,553.50600E-003,-13.80000E-006,-4.30480E-009,553.50600E-003
1,1,12,-60.00000E+000,-31.85860E-006,638.78100E-003,-2.00001E+000,-4.72970E-009,638.78100E-003
1,1,13,-60.00000E+000,-36.07360E-006,687.99700E-003,-4.00003E+000,-4.32510E-009,687.99700E-003
1,1,14,-60.00000E+000,-40.11340E-006,737.21600E-003,-6.00001E+000,-7.03470E-009,737.21600E-003
1,1,15,-60.00000E+000,-44.12670E-006,785.51900E-003,-8.00001E+000,-14.60870E-009,785.51900E-003
1,1,16,-60.00000E+000,-48.14690E-006,836.46000E-003,-10.00001E+000,-24.50440E-009,836.46000E-003
1,1,17,-60.00000E+000,-52.25270E-006,885.09800E-003,-12.00001E+000,-37.58740E-009,885.09800E-003
1,1,18,-60.00000E+000,-56.52460E-006,920.60500E-003,-14.00002E+000,-65.82500E-009,920.60500E-003
1,1,19,-60.00000E+000,-60.97730E-006,935.86000E-003,-15.99997E+000,-134.03400E-009,935.86000E-003
1,1,20,-60.00000E+000,-65.15050E-006,978.32600E-003,-18.00002E+000,-143.62400E-009,978.32600E-003
1,1,21,-60.00000E+000,-69.67560E-006,994.99500E-003,-20.00003E+000,-172.88900E-009,994.99500E-003
1,1,22,-60.00000E+000,-74.26130E-006,1.00587E+000,-22.00000E+000,-105.55000E-009,1.00587E+000
1,1,23,-60.00000E+000,-78.72580E-006,1.02077E+000,-24.00010E+000,-179.81000E-009,1.02077E+000
1,1,24,-60.00000E+000,-83.12830E-006,1.03785E+000,-26.00000E+000,-256.66900E-009,1.03785E+000
1,1,25,-60.00000E+000,-87.49320E-006,1.05522E+000,-28.00010E+000,-288.14800E-009,1.05522E+000
1,1,26,-60.00000E+000,-91.85460E-006,1.07177E+000,-30.00000E+000,-281.91400E-009,1.07177E+000
1,1,27,-60.00000E+000,-95.27040E-006,1.12686E+000,-32.00010E+000,-250.08900E-009,1.12686E+000
1,1,28,-60.00000E+000,-99.75420E-006,1.14204E+000,-34.00000E+000,-332.24200E-009,1.14204E+000
1,1,29,-60.00000E+000,-104.18090E-006,1.15705E+000,-36.00000E+000,-450.19000E-009,1.15705E+000
1,1,30,-60.00000E+000,-108.47300E-006,1.17643E+000,-38.00000E+000,-486.54500E-009,1.17643E+000
1,1,31,-60.00000E+000,-112.81100E-006,1.19208E+000,-40.00000E+000,-495.99800E-009,1.19208E+000
1,1,32,-60.00000E+000,-116.96600E-006,1.21046E+000,-42.00000E+000,-517.96900E-009,1.21046E+000
1,1,33,-60.00000E+000,-121.23000E-006,1.22619E+000,-44.00000E+000,-521.37500E-009,1.22619E+000
1,1,34,-60.00000E+000,-125.46000E-006,1.24148E+000,-46.00000E+000,-624.61600E-009,1.24148E+000
1,1,35,-60.00000E+000,-129.46400E-006,1.25935E+000,-48.00010E+000,-713.10800E-009,1.25935E+000
1,1,36,-60.00000E+000,-133.49700E-006,1.27598E+000,-50.00000E+000,-803.10900E-009,1.27598E+000
1,1,37,-60.00000E+000,-137.96300E-006,1.28664E+000,-52.00010E+000,-1.00954E-006,1.28664E+000
