Repeat,VAR2,Point,CH1 Voltage,CH1 Current,CH1 Time,CH2 Voltage,CH2 Current,CH2 Time
1,1,1,-60.00000E+000,-818.00000E-012,49.72900E-003,20.00000E+000,1.11640E-009,49.72900E-003
1,1,2,-60.00000E+000,-568.00000E-012,122.55400E-003,18.00000E+000,694.90000E-012,122.55400E-003
1,1,3,-60.00000E+000,-436.40000E-012,170.96000E-003,16.00000E+000,392.00000E-012,170.96000E-003
1,1,4,-60.00000E+000,-356.10000E-012,246.24900E-003,14.00000E+000,-37.70000E-012,246.24900E-003
1,1,5,-60.00000E+000,-14.41360E-009,323.70600E-003,12.00000E+000,-70.90000E-012,323.70600E-003
1,1,6,-60.00000E+000,-203.60300E-009,386.17300E-003,10.00000E+000,38.30000E-012,386.17300E-003
1,1,7,-60.00000E+000,-991.90000E-009,446.07100E-003,8.00000E+000,-86.30000E-012,446.07100E-003
1,1,8,-60.00000E+000,-2.44089E-006,495.33400E-003,6.00000E+000,-265.60000E-012,495.33400E-003
1,1,9,-60.00000E+000,-4.38951E-006,546.72700E-003,4.00000E+000,-306.40000E-012,546.72700E-003
1,1,10,-60.00000E+000,-6.65298E-006,633.59400E-003,2.00000E+000,-179.70000E-012,633.59400E-003
1,1,11,-60.00000E+000,-9.25258E-006,684.81100E-003,-3.00000E-006,-1.18480E-009,684.81100E-003
1,1,12,-60.00000E+000,-12.03900E-006,738.62800E-003,-2.00001E+000,-920.60000E-012,738.62800E-003
1,1,13,-60.00000E+000,-14.98060E-006,787.61600E-003,-4.00001E+000,-705.90000E-012,787.61600E-003
1,1,14,-60.00000E+000,-18.03800E-006,838.03000E-003,-6.00001E+000,-586.70000E-012,838.03000E-003
1,1,15,-60.00000E+000,-21.20390E-006,887.24600E-003,-8.00002E+000,-2.06340E-009,887.24600E-003
1,1,16,-60.00000E+000,-24.45900E-006,936.70800E-003,-10.00000E+000,-311.80000E-012,936.70800E-003
1,1,17,-60.00000E+000,-27.81960E-006,986.33800E-003,-12.00000E+000,-292.70000E-012,986.33800E-003
1,1,18,-60.00000E+000,-31.27560E-006,1.03519E+000,-14.00000E+000,-293.90000E-012,1.03519E+000
1,1,19,-60.00000E+000,-34.77490E-006,1.11333E+000,-16.00000E+000,-216.20000E-012,1.11333E+000
1,1,20,-60.00000E+000,-38.47490E-006,1.16273E+000,-18.00000E+000,-246.10000E-012,1.16273E+000
1,1,21,-60.00000E+000,-42.24770E-006,1.21536E+000,-20.00000E+000,-283.70000E-012,1.21536E+000
1,1,22,-60.00000E+000,-46.19840E-006,1.24890E+000,-22.00000E+000,47.30000E-009,1.24890E+000
1,1,23,-60.00000E+000,-50.17560E-006,1.27602E+000,-24.00000E+000,-507.70000E-012,1.27602E+000
1,1,24,-60.00000E+000,-54.18960E-006,1.32516E+000,-26.00000E+000,-469.80000E-012,1.32516E+000
1,1,25,-60.00000E+000,-58.22840E-006,1.37583E+000,-28.00000E+000,-495.80000E-012,1.37583E+000
1,1,26,-60.00000E+000,-62.31440E-006,1.42434E+000,-30.00000E+000,-1.23750E-009,1.42434E+000
1,1,27,-60.00000E+000,-66.37250E-006,1.47690E+000,-32.00000E+000,-917.50000E-012,1.47690E+000
1,1,28,-60.00000E+000,-70.46810E-006,1.52659E+000,-34.00000E+000,-498.80000E-012,1.52659E+000
1,1,29,-60.00000E+000,-74.54240E-006,1.57690E+000,-36.00000E+000,-539.60000E-012,1.57690E+000
1,1,30,-60.00000E+000,-78.56520E-006,1.64020E+000,-38.00000E+000,-511.70000E-012,1.64020E+000
1,1,31,-60.00000E+000,-82.66060E-006,1.69072E+000,-40.00000E+000,-628.40000E-012,1.69072E+000
1,1,32,-60.00000E+000,-86.73900E-006,1.74269E+000,-42.00000E+000,-656.90000E-012,1.74269E+000
1,1,33,-60.00000E+000,-90.82040E-006,1.79174E+000,-44.00000E+000,-807.10000E-012,1.79174E+000
1,1,34,-60.00000E+000,-95.03390E-006,1.82857E+000,-46.00000E+000,55.33300E-009,1.82857E+000
1,1,35,-60.00000E+000,-99.20510E-006,1.85810E+000,-48.00000E+000,-1.09300E-009,1.85810E+000
1,1,36,-60.00000E+000,-103.18700E-006,1.90779E+000,-50.00000E+000,-1.32200E-009,1.90779E+000
1,1,37,-60.00000E+000,-107.17000E-006,1.96167E+000,-52.00000E+000,-1.56930E-009,1.96167E+000
1,1,38,-60.00000E+000,-111.10600E-006,2.01239E+000,-54.00000E+000,-1.86260E-009,2.01239E+000
1,1,39,-60.00000E+000,-115.05100E-006,2.06125E+000,-56.00000E+000,-2.21260E-009,2.06125E+000
1,1,40,-60.00000E+000,-119.33700E-006,2.09446E+000,-58.00000E+000,-54.30000E-009,2.09446E+000
1,1,41,-60.00000E+000,-122.68900E-006,2.15353E+000,-60.00000E+000,-3.02750E-009,2.15353E+000
1,1,42,-60.00000E+000,-122.26600E-006,2.17634E+000,-60.00000E+000,-3.07290E-009,2.17634E+000
1,1,43,-60.00000E+000,-116.78900E-006,2.22963E+000,-58.00000E+000,-2.61850E-009,2.22963E+000
1,1,44,-60.00000E+000,-111.68300E-006,2.28147E+000,-56.00000E+000,-2.31470E-009,2.28147E+000
1,1,45,-60.00000E+000,-106.81200E-006,2.33014E+000,-54.00000E+000,-1.97610E-009,2.33014E+000
1,1,46,-60.00000E+000,-102.09700E-006,2.38235E+000,-52.00000E+000,-1.64600E-009,2.38235E+000
1,1,47,-60.00000E+000,-97.48800E-006,2.43109E+000,-50.00000E+000,-1.37180E-009,2.43109E+000
1,1,48,-60.00000E+000,-92.99500E-006,2.48267E+000,-48.00000E+000,-1.19020E-009,2.48267E+000
1,1,49,-60.00000E+000,-88.55900E-006,2.53130E+000,-46.00000E+000,-956.10000E-012,2.53130E+000
1,1,50,-60.00000E+000,-84.15820E-006,2.60975E+000,-44.00000E+000,-839.40000E-012,2.60975E+000
1,1,51,-60.00000E+000,-79.80550E-006,2.66016E+000,-42.00000E+000,-638.30000E-012,2.66016E+000
1,1,52,-60.00000E+000,-75.52380E-006,2.70898E+000,-40.00000E+000,-474.50000E-012,2.70898E+000
1,1,53,-60.00000E+000,-71.29180E-006,2.76132E+000,-38.00000E+000,-393.00000E-012,2.76132E+000
1,1,54,-60.00000E+000,-67.08860E-006,2.81014E+000,-36.00000E+000,-182.80000E-012,2.81014E+000
1,1,55,-60.00000E+000,-62.91990E-006,2.85978E+000,-34.00000E+000,-8.70000E-012,2.85978E+000
1,1,56,-60.00000E+000,-58.78030E-006,2.90902E+000,-32.00000E+000,729.40000E-012,2.90902E+000
1,1,57,-60.00000E+000,-54.66850E-006,2.95959E+000,-30.00000E+000,1.42910E-009,2.95959E+000
1,1,58,-60.00000E+000,-50.58320E-006,3.00945E+000,-28.00000E+000,802.60000E-012,3.00945E+000
1,1,59,-60.00000E+000,-46.54740E-006,3.06083E+000,-26.00000E+000,570.70000E-012,3.06083E+000
1,1,60,-60.00000E+000,-42.64890E-006,3.14830E+000,-24.00000E+000,372.10000E-012,3.14830E+000
1,1,61,-60.00000E+000,-38.72710E-006,3.19798E+000,-22.00000E+000,499.60000E-012,3.19798E+000
1,1,62,-60.00000E+000,-34.94240E-006,3.25002E+000,-20.00000E+000,567.80000E-012,3.25002E+000
1,1,63,-60.00000E+000,-31.23480E-006,3.29832E+000,-18.00000E+000,556.00000E-012,3.29832E+000
1,1,64,-60.00000E+000,-27.65240E-006,3.34841E+000,-16.00000E+000,500.60000E-012,3.34841E+000
