Repeat,VAR2,Point,CH1 Voltage,CH1 Current,CH1 Time,CH2 Voltage,CH2 Current,CH2 Time
1,1,1,-60.00000E+000,-16.20190E-009,48.77400E-003,20.00000E+000,2.79590E-009,48.77400E-003
1,1,2,-60.00000E+000,-8.79420E-009,96.95600E-003,17.99999E+000,-2.21300E-009,96.95600E-003
1,1,3,-60.00000E+000,-69.01920E-009,145.40900E-003,15.99994E+000,-7.60490E-009,145.40900E-003
1,1,4,-60.00000E+000,-320.13800E-009,184.30600E-003,13.99997E+000,-83.53400E-009,184.30600E-003
1,1,5,-60.00000E+000,-1.00348E-006,201.06800E-003,11.99999E+000,-136.49800E-009,201.06800E-003
1,1,6,-60.00000E+000,-2.46619E-006,224.72400E-003,9.99995E+000,-99.93400E-009,224.72400E-003
1,1,7,-60.00000E+000,-4.93797E-006,240.31500E-003,7.99999E+000,-138.52900E-009,240.31500E-003
1,1,8,-60.00000E+000,-8.53178E-006,270.45500E-003,5.99989E+000,-19.65860E-009,270.45500E-003
1,1,9,-60.00000E+000,-12.92520E-006,326.94800E-003,3.99999E+000,-2.04450E-009,326.94800E-003
1,1,10,-60.00000E+000,-17.64290E-006,375.72200E-003,1.99999E+000,-1.25910E-009,375.72200E-003
1,1,11,-60.00000E+000,-21.94180E-006,425.29600E-003,800.00000E-009,-577.90000E-012,425.29600E-003
1,1,12,-60.00000E+000,-25.68700E-006,476.09300E-003,-2.00000E+000,-518.70000E-012,476.09300E-003
1,1,13,-60.00000E+000,-29.12830E-006,525.23800E-003,-4.00000E+000,-346.80000E-012,525.23800E-003
1,1,14,-60.00000E+000,-32.44170E-006,573.79600E-003,-6.00000E+000,-399.40000E-012,573.79600E-003
1,1,15,-60.00000E+000,-35.64320E-006,637.43600E-003,-8.00001E+000,-352.10000E-012,637.43600E-003
1,1,16,-60.00000E+000,-39.01860E-006,686.76400E-003,-10.00000E+000,-376.30000E-012,686.76400E-003
1,1,17,-60.00000E+000,-42.44960E-006,736.12000E-003,-12.00000E+000,-511.70000E-012,736.12000E-003
1,1,18,-60.00000E+000,-45.98170E-006,785.23600E-003,-14.00000E+000,-486.00000E-012,785.23600E-003
1,1,19,-60.00000E+000,-49.59710E-006,834.53100E-003,-16.00000E+000,-603.80000E-012,834.53100E-003
1,1,20,-60.00000E+000,-53.31570E-006,882.98200E-003,-18.00000E+000,-590.70000E-012,882.98200E-003
1,1,21,-60.00000E+000,-57.09340E-006,933.89800E-003,-20.00000E+000,-675.90000E-012,933.89800E-003
1,1,22,-60.00000E+000,-60.94710E-006,982.60300E-003,-22.00000E+000,-710.60000E-012,982.60300E-003
1,1,23,-60.00000E+000,-65.07550E-006,1.01605E+000,-24.00000E+000,-12.21000E-009,1.01605E+000
1,1,24,-60.00000E+000,-69.14330E-006,1.04562E+000,-26.00000E+000,-925.80000E-012,1.04562E+000
1,1,25,-60.00000E+000,-72.70270E-006,1.12906E+000,-28.00000E+000,-975.30000E-012,1.12906E+000
1,1,26,-60.00000E+000,-76.71770E-006,1.17764E+000,-30.00000E+000,-1.06790E-009,1.17764E+000
1,1,27,-60.00000E+000,-80.67730E-006,1.22647E+000,-32.00000E+000,-1.17790E-009,1.22647E+000
1,1,28,-60.00000E+000,-84.72790E-006,1.26437E+000,-34.00000E+000,-54.46700E-009,1.26437E+000
1,1,29,-60.00000E+000,-88.71230E-006,1.29396E+000,-36.00000E+000,-1.54330E-009,1.29396E+000
1,1,30,-60.00000E+000,-92.39010E-006,1.34270E+000,-38.00000E+000,-1.61960E-009,1.34270E+000
1,1,31,-60.00000E+000,-95.97780E-006,1.39392E+000,-40.00000E+000,-1.79700E-009,1.39392E+000
1,1,32,-60.00000E+000,-99.54880E-006,1.44396E+000,-42.00000E+000,-1.94110E-009,1.44396E+000
1,1,33,-60.00000E+000,-103.09030E-006,1.49336E+000,-44.00000E+000,-2.03340E-009,1.49336E+000
1,1,34,-60.00000E+000,-106.51200E-006,1.54935E+000,-46.00000E+000,-2.22240E-009,1.54935E+000
1,1,35,-60.00000E+000,-109.15800E-006,1.63731E+000,-48.00000E+000,-2.28080E-009,1.63731E+000
1,1,36,-60.00000E+000,-112.75900E-006,1.68599E+000,-50.00000E+000,-2.50860E-009,1.68599E+000
1,1,37,-60.00000E+000,-116.22900E-006,1.73500E+000,-52.00000E+000,-2.75980E-009,1.73500E+000
1,1,38,-60.00000E+000,-120.19700E-006,1.76824E+000,-54.00000E+000,-20.97000E-009,1.76824E+000
1,1,39,-60.00000E+000,-123.73800E-006,1.79886E+000,-56.00000E+000,-3.35330E-009,1.79886E+000
1,1,40,-60.00000E+000,-126.74700E-006,1.85037E+000,-58.00000E+000,-3.48190E-009,1.85037E+000
1,1,41,-60.00000E+000,-129.84000E-006,1.89901E+000,-60.00000E+000,-5.28110E-009,1.89901E+000
1,1,42,-60.00000E+000,-129.04700E-006,1.92261E+000,-60.00000E+000,-3.97390E-009,1.92261E+000
1,1,43,-60.00000E+000,-123.06200E-006,1.97511E+000,-58.00000E+000,-4.14850E-009,1.97511E+000
1,1,44,-60.00000E+000,-117.65600E-006,2.02503E+000,-56.00000E+000,-3.02170E-009,2.02503E+000
1,1,45,-60.00000E+000,-112.60100E-006,2.07425E+000,-54.00000E+000,-2.98530E-009,2.07425E+000
1,1,46,-60.00000E+000,-107.64700E-006,2.14384E+000,-52.00000E+000,-4.64460E-009,2.14384E+000
1,1,47,-60.00000E+000,-102.96200E-006,2.19412E+000,-50.00000E+000,-5.27090E-009,2.19412E+000
1,1,48,-60.00000E+000,-98.41600E-006,2.24411E+000,-48.00000E+000,-6.29940E-009,2.24411E+000
1,1,49,-60.00000E+000,-93.97300E-006,2.29713E+000,-46.00010E+000,-3.67120E-009,2.29713E+000
1,1,50,-60.00000E+000,-89.60600E-006,2.34575E+000,-44.00000E+000,-2.01940E-009,2.34575E+000
1,1,51,-60.00000E+000,-85.15060E-006,2.38256E+000,-42.00000E+000,-54.20000E-009,2.38256E+000
1,1,52,-60.00000E+000,-80.92360E-006,2.41174E+000,-40.00000E+000,-1.38010E-009,2.41174E+000
1,1,53,-60.00000E+000,-76.73260E-006,2.46286E+000,-38.00000E+000,-1.44480E-009,2.46286E+000
1,1,54,-60.00000E+000,-72.53590E-006,2.51147E+000,-36.00000E+000,-1.45270E-009,2.51147E+000
1,1,55,-60.00000E+000,-68.33600E-006,2.56282E+000,-34.00000E+000,-1.29300E-009,2.56282E+000
1,1,56,-60.00000E+000,-64.24040E-006,2.64636E+000,-32.00000E+000,-1.05730E-009,2.64636E+000
1,1,57,-60.00000E+000,-60.00760E-006,2.69571E+000,-30.00000E+000,-586.10000E-012,2.69571E+000
1,1,58,-60.00000E+000,-55.83230E-006,2.74570E+000,-28.00000E+000,4.00000E-012,2.74570E+000
1,1,59,-60.00000E+000,-51.72760E-006,2.79708E+000,-26.00000E+000,75.30000E-012,2.79708E+000
