Repeat,VAR2,Point,CH1 Voltage,CH1 Current,CH1 Time,CH2 Voltage,CH2 Current,CH2 Time
1,1,1,-60.00000E+000,-27.19320E-009,49.68000E-003,20.00000E+000,472.30000E-012,49.68000E-003
1,1,2,-60.00000E+000,-63.46650E-009,97.55100E-003,18.00000E+000,-1.14720E-009,97.55100E-003
1,1,3,-60.00000E+000,-152.63600E-009,158.13700E-003,15.99999E+000,-2.88010E-009,158.13700E-003
1,1,4,-60.00000E+000,-391.06800E-009,216.59700E-003,13.99999E+000,-6.21900E-009,216.59700E-003
1,1,5,-60.00000E+000,-1.07741E-006,261.03600E-003,11.99998E+000,-81.79600E-009,261.03600E-003
1,1,6,-60.00000E+000,-2.78671E-006,291.12800E-003,9.99994E+000,-13.73160E-009,291.12800E-003
1,1,7,-60.00000E+000,-5.82151E-006,341.52900E-003,7.99997E+000,-7.30200E-009,341.52900E-003
1,1,8,-60.00000E+000,-9.82650E-006,390.76100E-003,5.99998E+000,-5.09300E-009,390.76100E-003
1,1,9,-60.00000E+000,-13.76260E-006,446.87400E-003,3.99999E+000,-2.77900E-009,446.87400E-003
1,1,10,-60.00000E+000,-17.39780E-006,483.34300E-003,1.99998E+000,-56.77100E-009,483.34300E-003
1,1,11,-60.00000E+000,-20.82650E-006,510.92400E-003,-8.40000E-006,-4.92700E-009,510.92400E-003
1,1,12,-60.00000E+000,-24.14330E-006,559.88100E-003,-2.00002E+000,-8.65240E-009,559.88100E-003
1,1,13,-60.00000E+000,-27.47680E-006,625.19900E-003,-4.00003E+000,-44.80100E-009,625.19900E-003
1,1,14,-60.00000E+000,-31.13980E-006,640.21100E-003,-5.99999E+000,-124.10500E-009,640.21100E-003
1,1,15,-60.00000E+000,-34.89140E-006,667.59700E-003,-8.00001E+000,-32.03420E-009,667.59700E-003
1,1,16,-60.00000E+000,-38.68780E-006,705.71800E-003,-10.00002E+000,-60.40700E-009,705.71800E-003
1,1,17,-60.00000E+000,-42.75330E-006,721.04300E-003,-11.99999E+000,-132.66300E-009,721.04300E-003
1,1,18,-60.00000E+000,-46.68640E-006,763.37700E-003,-14.00001E+000,-150.78300E-009,763.37700E-003
1,1,19,-60.00000E+000,-51.00120E-006,779.61100E-003,-15.99998E+000,-187.20800E-009,779.61100E-003
1,1,20,-60.00000E+000,-55.39130E-006,796.55800E-003,-17.99999E+000,-169.88900E-009,796.55800E-003
1,1,21,-60.00000E+000,-59.84760E-006,813.93300E-003,-19.99998E+000,-154.44400E-009,813.93300E-003
1,1,22,-60.00000E+000,-64.34520E-006,830.31800E-003,-22.00000E+000,-184.33000E-009,830.31800E-003
1,1,23,-60.00000E+000,-68.90290E-006,846.50600E-003,-24.00000E+000,-279.22400E-009,846.50600E-003
1,1,24,-60.00000E+000,-73.42870E-006,864.63900E-003,-26.00010E+000,-357.78500E-009,864.63900E-003
1,1,25,-60.00000E+000,-77.98260E-006,881.52300E-003,-28.00000E+000,-438.41300E-009,881.52300E-003
1,1,26,-60.00000E+000,-82.54010E-006,897.59900E-003,-30.00000E+000,-454.56900E-009,897.59900E-003
1,1,27,-60.00000E+000,-87.07760E-006,913.65600E-003,-32.00000E+000,-439.62300E-009,913.65600E-003
1,1,28,-60.00000E+000,-91.54550E-006,931.12400E-003,-34.00000E+000,-489.36100E-009,931.12400E-003
1,1,29,-60.00000E+000,-96.03940E-006,947.00600E-003,-36.00000E+000,-598.69000E-009,947.00600E-003
1,1,30,-60.00000E+000,-100.53340E-006,962.06200E-003,-38.00000E+000,-731.50700E-009,962.06200E-003
1,1,31,-60.00000E+000,-104.84400E-006,982.59200E-003,-40.00000E+000,-803.45300E-009,982.59200E-003
1,1,32,-60.00000E+000,-109.19700E-006,1.00021E+000,-42.00000E+000,-869.79900E-009,1.00021E+000
1,1,33,-60.00000E+000,-113.55500E-006,1.01682E+000,-44.00000E+000,-892.18200E-009,1.01682E+000
1,1,34,-60.00000E+000,-117.85400E-006,1.03376E+000,-46.00000E+000,-909.42800E-009,1.03376E+000
1,1,35,-60.00000E+000,-122.12200E-006,1.05039E+000,-48.00000E+000,-981.37000E-009,1.05039E+000
1,1,36,-60.00000E+000,-126.37200E-006,1.06601E+000,-50.00000E+000,-1.12535E-006,1.06601E+000
1,1,37,-60.00000E+000,-128.56600E-006,1.12091E+000,-52.00000E+000,-1.24625E-006,1.12091E+000
1,1,38,-60.00000E+000,-133.10100E-006,1.13513E+000,-54.00000E+000,-1.25523E-006,1.13513E+000
1,1,39,-60.00000E+000,-137.50600E-006,1.14934E+000,-56.00000E+000,-1.31791E-006,1.14934E+000
1,1,40,-60.00000E+000,-142.49800E-006,1.15544E+000,-58.00000E+000,-1.44478E-006,1.15544E+000
1,1,41,-60.00000E+000,-146.51800E-006,1.17006E+000,-60.00000E+000,-1.49462E-006,1.17006E+000
1,1,42,-60.00000E+000,-146.01100E-006,1.17607E+000,-60.00000E+000,-1.54468E-006,1.17607E+000
1,1,43,-60.00000E+000,-139.77000E-006,1.19137E+000,-58.00000E+000,-1.38319E-006,1.19137E+000
1,1,44,-60.00000E+000,-133.87800E-006,1.20880E+000,-56.00000E+000,-1.30167E-006,1.20880E+000
1,1,45,-60.00000E+000,-128.32200E-006,1.22327E+000,-54.00000E+000,-1.30059E-006,1.22327E+000
1,1,46,-60.00000E+000,-122.94100E-006,1.23916E+000,-52.00000E+000,-1.19998E-006,1.23916E+000
1,1,47,-60.00000E+000,-117.70400E-006,1.25423E+000,-50.00000E+000,-1.02292E-006,1.25423E+000
1,1,48,-60.00000E+000,-112.58400E-006,1.26947E+000,-48.00000E+000,-932.98000E-009,1.26947E+000
1,1,49,-60.00000E+000,-107.57200E-006,1.28588E+000,-46.00000E+000,-913.97000E-009,1.28588E+000
1,1,50,-60.00000E+000,-102.62200E-006,1.30090E+000,-44.00000E+000,-882.95600E-009,1.30090E+000
1,1,51,-60.00000E+000,-97.73600E-006,1.31695E+000,-42.00000E+000,-760.12000E-009,1.31695E+000
1,1,52,-60.00000E+000,-92.92300E-006,1.33429E+000,-40.00000E+000,-638.25700E-009,1.33429E+000
1,1,53,-60.00000E+000,-88.15300E-006,1.35113E+000,-38.00000E+000,-559.00000E-009,1.35113E+000
1,1,54,-60.00000E+000,-83.37280E-006,1.37185E+000,-36.00000E+000,-494.16200E-009,1.37185E+000
1,1,55,-60.00000E+000,-78.65420E-006,1.38769E+000,-34.00000E+000,-473.29100E-009,1.38769E+000
1,1,56,-60.00000E+000,-74.00250E-006,1.40543E+000,-32.00000E+000,-454.75400E-009,1.40543E+000
1,1,57,-60.00000E+000,-69.37250E-006,1.42185E+000,-30.00000E+000,-438.27900E-009,1.42185E+000
1,1,58,-60.00000E+000,-64.77320E-006,1.43761E+000,-28.00000E+000,-346.18500E-009,1.43761E+000
1,1,59,-60.00000E+000,-60.24860E-006,1.45515E+000,-26.00000E+000,-258.03100E-009,1.45515E+000
1,1,60,-60.00000E+000,-55.75840E-006,1.47141E+000,-24.00000E+000,-177.57300E-009,1.47141E+000
1,1,61,-60.00000E+000,-51.27080E-006,1.48114E+000,-22.00000E+000,-249.49000E-009,1.48114E+000
1,1,62,-60.00000E+000,-47.09890E-006,1.50851E+000,-20.00004E+000,-130.34900E-009,1.50851E+000
1,1,63,-60.00000E+000,-42.86460E-006,1.52576E+000,-18.00003E+000,-141.04800E-009,1.52576E+000
1,1,64,-60.00000E+000,-38.75930E-006,1.54330E+000,-16.00003E+000,-152.19300E-009,1.54330E+000
1,1,65,-60.00000E+000,-35.03390E-006,1.60771E+000,-14.00002E+000,-53.17100E-009,1.60771E+000
1,1,66,-60.00000E+000,-31.27250E-006,1.66702E+000,-12.00003E+000,-40.53000E-009,1.66702E+000
1,1,67,-60.00000E+000,-27.46150E-006,1.68199E+000,-10.00002E+000,-78.51700E-009,1.68199E+000
1,1,68,-60.00000E+000,-23.86120E-006,1.71090E+000,-7.99999E+000,-12.09880E-009,1.71090E+000
1,1,69,-60.00000E+000,-20.40130E-006,1.75933E+000,-6.00000E+000,-3.12910E-009,1.75933E+000
1,1,70,-60.00000E+000,-17.01900E-006,1.81063E+000,-3.99999E+000,1.83060E-009,1.81063E+000
